mean_fit_time,std_fit_time,mean_score_time,std_score_time,C,penalty,solver,params,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
5.241776037216186,0.44386732726441924,0.016955089569091798,0.001092623600922219,64.0,l2,liblinear,"{'clf__C': 64.0, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.7345794392523365,0.708411214953271,0.6728971962616822,0.7046728971962617,0.6934579439252336,0.702803738317757,0.020131457222932744,39,0.974766355140187,0.9799065420560747,0.9925233644859813,0.9864485981308411,0.9878504672897196,0.9842990654205608,0.006245620353870504,0.4083333333333333,0.376,0.2677824267782427,0.37301587301587297,0.32231404958677684,0.3494891365428452,0.04926143416073016,41,0.9369158878504673,0.9497076023391814,0.9817351598173517,0.9663962920046351,0.9702517162471396,0.961001331651755,0.015825446392837325
2.6269713401794434,0.15080102386364355,0.015159797668457032,0.0009774862540713493,64.0,l2,lbfgs,"{'clf__C': 64.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.7364485981308411,0.708411214953271,0.6747663551401869,0.7046728971962617,0.6934579439252336,0.7035514018691589,0.020186915887850453,38,0.974766355140187,0.9799065420560747,0.9920560747663552,0.9864485981308411,0.9878504672897196,0.9842056074766354,0.006124170065572279,0.4100418410041841,0.376,0.275,0.37301587301587297,0.32231404958677684,0.35127435272136676,0.04731626582444073,35,0.9369158878504673,0.9497076023391814,0.9806157354618017,0.9663962920046351,0.9702517162471396,0.960777446780645,0.015535806074409932
27.144384336471557,5.95464301571532,0.020741748809814452,0.0067477866609759116,128.0,l1,liblinear,"{'clf__C': 128.0, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.7065420560747664,0.702803738317757,0.6785046728971963,0.702803738317757,0.702803738317757,0.6986915887850468,0.010196771362232406,43,0.9995327102803738,1.0,0.9995327102803738,0.9995327102803738,0.9995327102803738,0.9996261682242992,0.00018691588785046953,0.38431372549019605,0.3764705882352941,0.30645161290322587,0.3764705882352941,0.35627530364372473,0.359996363701547,0.028337328238014645,30,0.9988700564971752,1.0,0.9988674971687429,0.9988674971687429,0.9988674971687429,0.9990945096006808,0.00045274628473254615
0.042685747146606445,0.0014661420049179098,0.0,0.0,128.0,l1,lbfgs,"{'clf__C': 128.0, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,,71,,,,,,,,,,,,,,,59,,,,,,,
6.021889114379883,0.4595195604268907,0.016755342483520508,0.004155471279258884,128.0,l2,liblinear,"{'clf__C': 128.0, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.719626168224299,0.702803738317757,0.6654205607476635,0.7046728971962617,0.6990654205607477,0.6983177570093457,0.017873694337019692,44,0.9897196261682243,0.9892523364485981,0.9976635514018691,0.9953271028037384,0.9953271028037384,0.9934579439252337,0.0033566887843117827,0.3902439024390244,0.37154150197628455,0.27530364372469635,0.37301587301587297,0.3374485596707819,0.34951069616533204,0.04086373846218843,39,0.9747126436781609,0.9735935706084959,0.9943246311010215,0.9885844748858448,0.9885844748858448,0.9839599590318736,0.008284607064473074
4.142119216918945,0.2143076968881229,0.018151521682739258,0.002985284177881867,128.0,l2,lbfgs,"{'clf__C': 128.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.719626168224299,0.702803738317757,0.6654205607476635,0.7046728971962617,0.6990654205607477,0.6983177570093457,0.017873694337019692,44,0.9897196261682243,0.9892523364485981,0.9976635514018691,0.9953271028037384,0.9953271028037384,0.9934579439252337,0.0033566887843117827,0.3902439024390244,0.37154150197628455,0.27530364372469635,0.37301587301587297,0.3374485596707819,0.34951069616533204,0.04086373846218843,39,0.9747126436781609,0.9735935706084959,0.9943246311010215,0.9885844748858448,0.9885844748858448,0.9839599590318736,0.008284607064473074
26.41054410934448,7.040258400896843,0.014960002899169923,0.0006310528492107985,256.0,l1,liblinear,"{'clf__C': 256.0, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.7046728971962617,0.7009345794392523,0.6691588785046729,0.702803738317757,0.697196261682243,0.6949532710280374,0.013132088276822638,48,0.9995327102803738,1.0,0.9995327102803738,0.9995327102803738,0.9995327102803738,0.9996261682242992,0.00018691588785046953,0.3875968992248062,0.37500000000000006,0.30039525691699603,0.3764705882352941,0.352,0.3582925488754193,0.031176970907762894,32,0.9988700564971752,1.0,0.9988674971687429,0.9988674971687429,0.9988674971687429,0.9990945096006808,0.00045274628473254615
0.053258323669433595,0.010064799757124248,0.0,0.0,256.0,l1,lbfgs,"{'clf__C': 256.0, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,,62,,,,,,,,,,,,,,,62,,,,,,,
8.286431360244752,0.9938299859886445,0.015358829498291015,0.0013526063774257765,256.0,l2,liblinear,"{'clf__C': 256.0, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.7158878504672898,0.7009345794392523,0.6672897196261682,0.702803738317757,0.6897196261682244,0.6953271028037383,0.016294949321647375,46,0.9967289719626168,0.9962616822429906,0.9990654205607477,0.9976635514018691,0.9990654205607477,0.9977570093457944,0.0011597825837374772,0.3870967741935484,0.3798449612403101,0.28800000000000003,0.37154150197628455,0.3252032520325203,0.35033729788853274,0.037918962366688416,37,0.9920544835414302,0.9908883826879271,0.9977324263038548,0.9943246311010215,0.997737556561086,0.9945474960390639,0.002827513308056351
4.44111909866333,0.3459385808496266,0.015757417678833006,0.0013230026387922558,256.0,l2,lbfgs,"{'clf__C': 256.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.7158878504672898,0.7009345794392523,0.6672897196261682,0.702803738317757,0.6897196261682244,0.6953271028037383,0.016294949321647375,46,0.9967289719626168,0.9962616822429906,0.9990654205607477,0.9976635514018691,0.9990654205607477,0.9977570093457944,0.0011597825837374772,0.3870967741935484,0.3798449612403101,0.28800000000000003,0.37154150197628455,0.3252032520325203,0.35033729788853274,0.037918962366688416,37,0.9920544835414302,0.9908883826879271,0.9977324263038548,0.9943246311010215,0.997737556561086,0.9945474960390639,0.002827513308056351
26.415930318832398,7.455716565034398,0.018949556350708007,0.0033965581534252417,512.0,l1,liblinear,"{'clf__C': 512.0, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.702803738317757,0.6953271028037383,0.6691588785046729,0.702803738317757,0.7009345794392523,0.6942056074766355,0.012819759401482037,49,0.9995327102803738,1.0,0.9990654205607477,0.9995327102803738,0.9990654205607477,0.9994392523364486,0.00034968760624055944,0.3764705882352941,0.3657587548638132,0.30039525691699603,0.3861003861003861,0.34959349593495936,0.35566369641028983,0.030175078358550378,34,0.9988700564971752,1.0,0.997737556561086,0.9988674971687429,0.997737556561086,0.9986425333576179,0.0008465290526677008
0.045079374313354494,0.005690842119624039,0.0,0.0,512.0,l1,lbfgs,"{'clf__C': 512.0, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,,70,,,,,,,,,,,,,,,67,,,,,,,
9.784823274612426,1.0241724734093816,0.03231339454650879,0.030730881604083393,512.0,l2,liblinear,"{'clf__C': 512.0, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.7102803738317757,0.6990654205607477,0.6654205607476635,0.7009345794392523,0.6878504672897197,0.6927102803738319,0.015395334790260931,50,0.9995327102803738,1.0,0.9995327102803738,0.9995327102803738,0.9995327102803738,0.9996261682242992,0.00018691588785046953,0.38247011952191234,0.37354085603112835,0.2868525896414343,0.3700787401574803,0.31836734693877555,0.3462619304581461,0.03722899602713833,43,0.9988700564971752,1.0,0.9988674971687429,0.9988674971687429,0.9988674971687429,0.9990945096006808,0.00045274628473254615
5.54656138420105,0.3651612107015883,0.015358638763427735,0.0016205696727416986,512.0,l2,lbfgs,"{'clf__C': 512.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.7102803738317757,0.6990654205607477,0.6654205607476635,0.7009345794392523,0.6878504672897197,0.6927102803738319,0.015395334790260931,50,0.9995327102803738,1.0,0.9995327102803738,0.9995327102803738,0.9995327102803738,0.9996261682242992,0.00018691588785046953,0.38247011952191234,0.37354085603112835,0.2868525896414343,0.3700787401574803,0.31836734693877555,0.3462619304581461,0.03722899602713833,43,0.9988700564971752,1.0,0.9988674971687429,0.9988674971687429,0.9988674971687429,0.9990945096006808,0.00045274628473254615
27.36359429359436,9.376219980420004,0.027127790451049804,0.015195868962572918,1024.0,l1,liblinear,"{'clf__C': 1024.0, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.702803738317757,0.6897196261682244,0.6635514018691588,0.697196261682243,0.7009345794392523,0.6908411214953271,0.014362147822279297,55,0.9990654205607477,1.0,0.9990654205607477,0.9990654205607477,0.9990654205607477,0.9992523364485981,0.00037383177570093906,0.38132295719844356,0.3565891472868217,0.28571428571428575,0.37209302325581395,0.34959349593495936,0.3490625818780649,0.033588899146318,42,0.9977426636568849,1.0,0.997737556561086,0.997737556561086,0.997737556561086,0.9981910666680285,0.0009044688287848506
0.04069080352783203,0.0013232975895860818,0.0,0.0,1024.0,l1,lbfgs,"{'clf__C': 1024.0, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,,57,,,,,,,,,,,,,,,70,,,,,,,
11.986332845687866,2.5026638694275856,0.02114381790161133,0.005964017527357939,1024.0,l2,liblinear,"{'clf__C': 1024.0, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.708411214953271,0.6990654205607477,0.6654205607476635,0.7009345794392523,0.6878504672897197,0.6923364485981308,0.014981282175337472,52,0.9995327102803738,1.0,0.9995327102803738,0.9995327102803738,0.9995327102803738,0.9996261682242992,0.00018691588785046953,0.38095238095238093,0.3686274509803922,0.2868525896414343,0.37500000000000006,0.31836734693877555,0.3459599537025966,0.03697740423801352,45,0.9988700564971752,1.0,0.9988674971687429,0.9988674971687429,0.9988674971687429,0.9990945096006808,0.00045274628473254615
7.342956256866455,0.9460757297198801,0.01795191764831543,0.0020916007327343306,1024.0,l2,lbfgs,"{'clf__C': 1024.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.708411214953271,0.6990654205607477,0.6654205607476635,0.7009345794392523,0.6878504672897197,0.6923364485981308,0.014981282175337472,52,0.9995327102803738,1.0,0.9995327102803738,0.9995327102803738,0.9995327102803738,0.9996261682242992,0.00018691588785046953,0.38095238095238093,0.3686274509803922,0.2868525896414343,0.37500000000000006,0.31836734693877555,0.3459599537025966,0.03697740423801352,45,0.9988700564971752,1.0,0.9988674971687429,0.9988674971687429,0.9988674971687429,0.9990945096006808,0.00045274628473254615
0.17533116340637206,0.030768170404264213,0.022339725494384767,0.002646044780594192,0.001,l2,lbfgs,"{'clf__C': 0.001, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.8018691588785046,0.7981308411214953,0.7962616822429907,0.7925233644859813,0.8037383177570093,0.7985046728971963,0.003991431122254696,9,0.7981308411214953,0.7985981308411215,0.8,0.8014018691588785,0.7985981308411215,0.7993457943925233,0.0012041213763294275,0.07017543859649122,0.052631578947368425,0.035398230088495575,0.0,0.10256410256410257,0.05215387003929156,0.03425485166368187,55,0.05263157894736842,0.05689277899343545,0.06550218340611354,0.07809110629067245,0.05274725274725275,0.06117298007696852,0.009666783660089093
0.210037899017334,0.01052744958143192,0.02094426155090332,0.004678069565078415,0.01,l2,lbfgs,"{'clf__C': 0.01, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.8074766355140187,0.805607476635514,0.7869158878504673,0.7962616822429907,0.8149532710280374,0.8022429906542057,0.009705237372521252,3,0.8228971962616822,0.8238317757009346,0.8317757009345794,0.8294392523364486,0.8214953271028037,0.8258878504672896,0.003993618807331116,0.29931972789115646,0.2876712328767123,0.22972972972972974,0.16793893129770993,0.2773722627737226,0.2524063769138062,0.048408155757471705,52,0.3362521891418564,0.35334476843910806,0.3835616438356165,0.36300174520069806,0.33449477351916374,0.3541310240272885,0.018169779003427877
0.34148693084716797,0.029251951958253457,0.018350791931152344,0.0004885586215268007,0.1,l2,lbfgs,"{'clf__C': 0.1, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.805607476635514,0.811214953271028,0.77196261682243,0.7682242990654206,0.8130841121495327,0.794018691588785,0.019724719189940794,11,0.8710280373831776,0.8658878504672897,0.8817757009345795,0.8719626168224299,0.8663551401869158,0.8714018691588784,0.005726158385809521,0.39534883720930236,0.42937853107344637,0.2988505747126437,0.2705882352941177,0.43820224719101125,0.36647368509610423,0.06885155803445463,24,0.6166666666666667,0.5974754558204768,0.6529492455418381,0.6118980169971672,0.5914285714285714,0.6140835912909439,0.021499154320624856
0.7593677997589111,0.05634181472086966,0.017752933502197265,0.0007466207504211797,1,l2,lbfgs,"{'clf__C': 1, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.7981308411214953,0.7831775700934579,0.7401869158878505,0.7570093457943925,0.7775700934579439,0.7712149532710281,0.02035925054832165,21,0.9126168224299065,0.9149532710280374,0.9182242990654206,0.9102803738317757,0.9098130841121496,0.9131775700934579,0.003119312012762355,0.46534653465346537,0.41414141414141414,0.3219512195121952,0.3564356435643564,0.4137931034482759,0.39433358306394134,0.04997864097930128,2,0.7635903919089759,0.7702020202020202,0.7798742138364779,0.7544757033248082,0.7528809218950064,0.7642046502334577,0.010047489385637312
1.9838921546936035,0.24027337344300173,0.024933004379272462,0.004591677811619226,10,l2,lbfgs,"{'clf__C': 10, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.7551401869158878,0.7439252336448599,0.697196261682243,0.7177570093457943,0.7476635514018691,0.7323364485981309,0.021617693151104227,31,0.9448598130841122,0.9509345794392523,0.9579439252336449,0.9542056074766355,0.9476635514018692,0.9511214953271029,0.004631593156397716,0.41777777777777775,0.39647577092511016,0.2831858407079646,0.3734439834024897,0.3835616438356164,0.3708890033297917,0.04628651708574183,18,0.857142857142857,0.8727272727272727,0.8938679245283019,0.8819277108433734,0.8650602409638554,0.8741452012411323,0.012831056066571525
4.975303888320923,0.2124901904931966,0.021927690505981444,0.003977697769973546,100,l2,lbfgs,"{'clf__C': 100, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.7233644859813084,0.7065420560747664,0.6691588785046729,0.7065420560747664,0.6915887850467289,0.6994392523364485,0.01817606845778425,41,0.9855140186915888,0.985981308411215,0.9957943925233644,0.994392523364486,0.994392523364486,0.991214953271028,0.004495705970394629,0.3934426229508196,0.3745019920318725,0.28340080971659914,0.37450199203187245,0.32653061224489793,0.3504756057952123,0.040182309589043626,36,0.9639953542392568,0.9654377880184333,0.9897843359818389,0.9862700228832952,0.9862700228832952,0.9783515048012239,0.01121586934785371
7.011241292953491,1.5108135844438537,0.01017313003540039,0.003178382343273723,1000,l2,lbfgs,"{'clf__C': 1000, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.708411214953271,0.6990654205607477,0.6654205607476635,0.7009345794392523,0.6878504672897197,0.6923364485981308,0.014981282175337472,52,0.9995327102803738,1.0,0.9995327102803738,0.9995327102803738,0.9995327102803738,0.9996261682242992,0.00018691588785046953,0.38095238095238093,0.3686274509803922,0.2868525896414343,0.37500000000000006,0.31836734693877555,0.3459599537025966,0.03697740423801352,45,0.9988700564971752,1.0,0.9988674971687429,0.9988674971687429,0.9988674971687429,0.9990945096006808,0.00045274628473254615
