Result,model_param,Score,type,learning_rate,n_estimators,max_depth,max_features,subsample
0.904420095192447,0.025 / 200 / 3 / sqrt / 1.0,Accuracy,train,0.025,200,3,sqrt,1.0
0.9144251111878992,0.025 / 250 / 3 / sqrt / 0.5,Accuracy,train,0.025,250,3,sqrt,0.5
0.919204686054418,0.025 / 250 / 3 / sqrt / 0.75,Accuracy,train,0.025,250,3,sqrt,0.75
0.9233872459955637,0.025 / 250 / 3 / sqrt / 1.0,Accuracy,train,0.025,250,3,sqrt,1.0
0.9859617892613111,0.025 / 200 / 5 / sqrt / 0.75,Accuracy,train,0.025,200,5,sqrt,0.75
0.9889486473532264,0.025 / 200 / 5 / sqrt / 1.0,Accuracy,train,0.025,200,5,sqrt,1.0
0.9892472662824785,0.025 / 250 / 5 / sqrt / 0.5,Accuracy,train,0.025,250,5,sqrt,0.5
0.9053159519802035,0.05 / 150 / 3 / log2 / 0.5,Accuracy,train,0.05,150,3,log2,0.5
0.9133810038678899,0.05 / 150 / 3 / log2 / 0.75,Accuracy,train,0.05,150,3,log2,0.75
0.9187563675275602,0.05 / 175 / 3 / log2 / 0.5,Accuracy,train,0.05,175,3,log2,0.5
0.9281659291295575,0.05 / 175 / 3 / log2 / 0.75,Accuracy,train,0.05,175,3,log2,0.75
0.9339896113160858,0.05 / 200 / 3 / log2 / 0.5,Accuracy,train,0.05,200,3,log2,0.5
0.9425027587974986,0.05 / 200 / 3 / log2 / 0.75,Accuracy,train,0.05,200,3,log2,0.75
0.9493725547022172,0.05 / 200 / 3 / log2 / 1.0,Accuracy,train,0.05,200,3,log2,1.0
0.9559438431442489,0.05 / 250 / 3 / log2 / 0.5,Accuracy,train,0.05,250,3,log2,0.5
0.9628136390489672,0.05 / 250 / 3 / log2 / 0.75,Accuracy,train,0.05,250,3,log2,0.75
0.9674439601841428,0.05 / 250 / 3 / log2 / 1.0,Accuracy,train,0.05,250,3,log2,1.0
0.8924724398916546,0.05 / 100 / 3 / sqrt / 0.5,Accuracy,train,0.05,100,3,sqrt,0.5
0.8971023151605676,0.05 / 100 / 3 / sqrt / 0.75,Accuracy,train,0.05,100,3,sqrt,0.75
0.9020304749590361,0.05 / 100 / 3 / sqrt / 1.0,Accuracy,train,0.05,100,3,sqrt,1.0
0.9103939228428434,0.05 / 125 / 3 / sqrt / 0.5,Accuracy,train,0.05,125,3,sqrt,0.5
0.9172639416806929,0.05 / 125 / 3 / sqrt / 0.75,Accuracy,train,0.05,125,3,sqrt,0.75
0.9239841494543711,0.05 / 125 / 3 / sqrt / 1.0,Accuracy,train,0.05,125,3,sqrt,1.0
0.9263736582212166,0.05 / 150 / 3 / sqrt / 0.5,Accuracy,train,0.05,150,3,sqrt,0.5
0.9335425189214496,0.05 / 150 / 3 / sqrt / 0.75,Accuracy,train,0.05,150,3,sqrt,0.75
0.9381720597906658,0.05 / 150 / 3 / sqrt / 1.0,Accuracy,train,0.05,150,3,sqrt,1.0
0.9404112001605117,0.05 / 175 / 3 / sqrt / 0.5,Accuracy,train,0.05,175,3,sqrt,0.5
0.9462365543455242,0.05 / 175 / 3 / sqrt / 0.75,Accuracy,train,0.05,175,3,sqrt,0.75
0.9507167300168314,0.05 / 175 / 3 / sqrt / 1.0,Accuracy,train,0.05,175,3,sqrt,1.0
0.9546000022293313,0.05 / 200 / 3 / sqrt / 0.5,Accuracy,train,0.05,200,3,sqrt,0.5
0.9563919387379756,0.05 / 200 / 3 / sqrt / 0.75,Accuracy,train,0.05,200,3,sqrt,0.75
0.959528384960931,0.05 / 200 / 3 / sqrt / 1.0,Accuracy,train,0.05,200,3,sqrt,1.0
0.9720724978542685,0.05 / 250 / 3 / sqrt / 0.5,Accuracy,train,0.05,250,3,sqrt,0.5
0.9749107710142342,0.05 / 250 / 3 / sqrt / 0.75,Accuracy,train,0.05,250,3,sqrt,0.75
0.9746117062187197,0.05 / 250 / 3 / sqrt / 1.0,Accuracy,train,0.05,250,3,sqrt,1.0
0.9767024845897472,0.05 / 100 / 5 / sqrt / 0.5,Accuracy,train,0.05,100,5,sqrt,0.5
0.9861113773923511,0.05 / 100 / 5 / sqrt / 0.75,Accuracy,train,0.05,100,5,sqrt,0.75
0.9895458852117308,0.05 / 100 / 5 / sqrt / 1.0,Accuracy,train,0.05,100,5,sqrt,1.0
0.9867082808511588,0.05 / 125 / 5 / sqrt / 0.5,Accuracy,train,0.05,125,5,sqrt,0.5
0.9066615763601706,0.075 / 100 / 3 / log2 / 0.5,Accuracy,train,0.075,100,3,log2,0.5
0.9130832766711624,0.075 / 100 / 3 / log2 / 0.75,Accuracy,train,0.075,100,3,log2,0.75
0.9251791825042079,0.075 / 125 / 3 / log2 / 0.5,Accuracy,train,0.075,125,3,log2,0.5
0.9332433426593694,0.075 / 125 / 3 / log2 / 0.75,Accuracy,train,0.075,125,3,log2,0.75
0.9411583605497531,0.075 / 150 / 3 / log2 / 0.5,Accuracy,train,0.075,150,3,log2,0.5
0.9493724432356515,0.075 / 150 / 3 / log2 / 0.75,Accuracy,train,0.075,150,3,log2,0.75
0.9574376065899035,0.075 / 150 / 3 / log2 / 1.0,Accuracy,train,0.075,150,3,log2,1.0
0.956988061930824,0.075 / 175 / 3 / log2 / 0.5,Accuracy,train,0.075,175,3,log2,0.5
0.9640083376991072,0.075 / 175 / 3 / log2 / 0.75,Accuracy,train,0.075,175,3,log2,0.75
0.9704304838763613,0.075 / 175 / 3 / log2 / 1.0,Accuracy,train,0.075,175,3,log2,1.0
0.9681893371083342,0.075 / 200 / 3 / log2 / 0.5,Accuracy,train,0.075,200,3,log2,0.5
0.9726702930456008,0.075 / 200 / 3 / log2 / 0.75,Accuracy,train,0.075,200,3,log2,0.75
0.9777484868413719,0.075 / 200 / 3 / log2 / 1.0,Accuracy,train,0.075,200,3,log2,1.0
0.9820787399819423,0.075 / 250 / 3 / log2 / 0.5,Accuracy,train,0.075,250,3,log2,0.5
0.9856630588654932,0.075 / 250 / 3 / log2 / 0.75,Accuracy,train,0.075,250,3,log2,0.75
0.9873059645759253,0.075 / 250 / 3 / log2 / 1.0,Accuracy,train,0.075,250,3,log2,1.0
0.8987447750047373,0.075 / 75 / 3 / sqrt / 0.5,Accuracy,train,0.075,75,3,sqrt,0.5
0.9065104276972121,0.075 / 75 / 3 / sqrt / 0.75,Accuracy,train,0.075,75,3,sqrt,0.75
0.9114390333619431,0.075 / 75 / 3 / sqrt / 1.0,Accuracy,train,0.075,75,3,sqrt,1.0
0.9271199268779331,0.075 / 100 / 3 / sqrt / 0.5,Accuracy,train,0.075,100,3,sqrt,0.5
0.9313021524193819,0.075 / 100 / 3 / sqrt / 0.75,Accuracy,train,0.075,100,3,sqrt,0.75
0.935931470355467,0.075 / 100 / 3 / sqrt / 1.0,Accuracy,train,0.075,100,3,sqrt,1.0
0.9460865203482216,0.075 / 125 / 3 / sqrt / 0.5,Accuracy,train,0.075,125,3,sqrt,0.5
0.9531060158505456,0.075 / 125 / 3 / sqrt / 0.75,Accuracy,train,0.075,125,3,sqrt,0.75
0.955347051152007,0.075 / 125 / 3 / sqrt / 1.0,Accuracy,train,0.075,125,3,sqrt,1.0
0.9575858571221563,0.075 / 150 / 3 / sqrt / 0.5,Accuracy,train,0.075,150,3,sqrt,0.5
0.965651020476408,0.075 / 150 / 3 / sqrt / 0.75,Accuracy,train,0.075,150,3,sqrt,0.75
0.9678918328447382,0.075 / 150 / 3 / sqrt / 1.0,Accuracy,train,0.075,150,3,sqrt,1.0
0.9702801154793621,0.075 / 175 / 3 / sqrt / 0.5,Accuracy,train,0.075,175,3,sqrt,0.5
0.9784949784312195,0.075 / 175 / 3 / sqrt / 0.75,Accuracy,train,0.075,175,3,sqrt,0.75
0.9762551692619799,0.075 / 175 / 3 / sqrt / 1.0,Accuracy,train,0.075,175,3,sqrt,1.0
0.9810328491968834,0.075 / 200 / 3 / sqrt / 0.5,Accuracy,train,0.075,200,3,sqrt,0.5
0.9849161214093833,0.075 / 200 / 3 / sqrt / 0.75,Accuracy,train,0.075,200,3,sqrt,0.75
0.982676758106406,0.075 / 200 / 3 / sqrt / 1.0,Accuracy,train,0.075,200,3,sqrt,1.0
0.9704299265435333,0.075 / 75 / 5 / log2 / 0.5,Accuracy,train,0.075,75,5,log2,0.5
0.9862604081905634,0.075 / 100 / 5 / log2 / 0.5,Accuracy,train,0.075,100,5,log2,0.5
0.9692357852262214,0.075 / 50 / 5 / sqrt / 0.75,Accuracy,train,0.075,50,5,sqrt,0.75
0.9780468828374929,0.075 / 50 / 5 / sqrt / 1.0,Accuracy,train,0.075,50,5,sqrt,1.0
0.9811833290604483,0.075 / 75 / 5 / sqrt / 0.5,Accuracy,train,0.075,75,5,sqrt,0.5
0.9895462196114275,0.075 / 75 / 5 / sqrt / 0.75,Accuracy,train,0.075,75,5,sqrt,0.75
0.869922084870643,0.1 / 50 / 3 / log2 / 0.5,Accuracy,train,0.1,50,3,log2,0.5
0.904570017723184,0.1 / 75 / 3 / log2 / 0.5,Accuracy,train,0.1,75,3,log2,0.5
0.9130829422714657,0.1 / 75 / 3 / log2 / 0.75,Accuracy,train,0.1,75,3,log2,0.75
0.9214451640230512,0.1 / 75 / 3 / log2 / 1.0,Accuracy,train,0.1,75,3,log2,1.0
0.9295098815110407,0.1 / 100 / 3 / log2 / 0.5,Accuracy,train,0.1,100,3,log2,0.5
0.9410101100175003,0.1 / 100 / 3 / log2 / 0.75,Accuracy,train,0.1,100,3,log2,0.75
0.946236554345524,0.1 / 100 / 3 / log2 / 1.0,Accuracy,train,0.1,100,3,log2,1.0
0.9505674762854882,0.1 / 125 / 3 / log2 / 0.5,Accuracy,train,0.1,125,3,log2,0.5
0.9586317479072152,0.1 / 125 / 3 / log2 / 0.75,Accuracy,train,0.1,125,3,log2,0.75
0.966696688328336,0.1 / 125 / 3 / log2 / 1.0,Accuracy,train,0.1,125,3,log2,1.0
0.9658000512746201,0.1 / 150 / 3 / log2 / 0.5,Accuracy,train,0.1,150,3,log2,0.5
0.9735659269002263,0.1 / 150 / 3 / log2 / 0.75,Accuracy,train,0.1,150,3,log2,0.75
0.9771509145831707,0.1 / 150 / 3 / log2 / 1.0,Accuracy,train,0.1,150,3,log2,1.0
0.9753584207416985,0.1 / 175 / 3 / log2 / 0.5,Accuracy,train,0.1,175,3,log2,0.5
0.9817797866529935,0.1 / 175 / 3 / log2 / 0.75,Accuracy,train,0.1,175,3,log2,0.75
0.9846177254132623,0.1 / 175 / 3 / log2 / 1.0,Accuracy,train,0.1,175,3,log2,1.0
0.9832732156989511,0.1 / 200 / 3 / log2 / 0.5,Accuracy,train,0.1,200,3,log2,0.5
0.9874547724410062,0.1 / 200 / 3 / log2 / 0.75,Accuracy,train,0.1,200,3,log2,0.75
0.9887992821553174,0.1 / 200 / 3 / log2 / 1.0,Accuracy,train,0.1,200,3,log2,1.0
0.8870967418322875,0.1 / 50 / 3 / sqrt / 0.5,Accuracy,train,0.1,50,3,sqrt,0.5
0.8982970138107076,0.1 / 50 / 3 / sqrt / 0.75,Accuracy,train,0.1,50,3,sqrt,0.75
0.9002377581844325,0.1 / 50 / 3 / sqrt / 1.0,Accuracy,train,0.1,50,3,sqrt,1.0
0.9196531160478415,0.1 / 75 / 3 / sqrt / 0.5,Accuracy,train,0.1,75,3,sqrt,0.5
0.9353347898297905,0.1 / 75 / 3 / sqrt / 0.75,Accuracy,train,0.1,75,3,sqrt,0.75
0.9354832632951746,0.1 / 75 / 3 / sqrt / 1.0,Accuracy,train,0.1,75,3,sqrt,1.0
0.9490747160389242,0.1 / 100 / 3 / sqrt / 0.5,Accuracy,train,0.1,100,3,sqrt,0.5
0.9574373836567721,0.1 / 100 / 3 / sqrt / 0.75,Accuracy,train,0.1,100,3,sqrt,0.75
0.9589311471024267,0.1 / 100 / 3 / sqrt / 1.0,Accuracy,train,0.1,100,3,sqrt,1.0
0.9658002742077514,0.1 / 125 / 3 / sqrt / 0.5,Accuracy,train,0.1,125,3,sqrt,0.5
0.9725214851805202,0.1 / 125 / 3 / sqrt / 0.75,Accuracy,train,0.1,125,3,sqrt,0.75
0.9747616287494566,0.1 / 125 / 3 / sqrt / 1.0,Accuracy,train,0.1,125,3,sqrt,1.0
0.9770008805858683,0.1 / 150 / 3 / sqrt / 0.5,Accuracy,train,0.1,150,3,sqrt,0.5
0.9826757549073155,0.1 / 150 / 3 / sqrt / 0.75,Accuracy,train,0.1,150,3,sqrt,0.75
0.9832736615652135,0.1 / 150 / 3 / sqrt / 1.0,Accuracy,train,0.1,150,3,sqrt,1.0
0.9867083923177242,0.1 / 175 / 3 / sqrt / 0.5,Accuracy,train,0.1,175,3,sqrt,0.5
0.9892472662824785,0.1 / 175 / 3 / sqrt / 1.0,Accuracy,train,0.1,175,3,sqrt,1.0
0.95430060303412,0.1 / 50 / 5 / log2 / 0.5,Accuracy,train,0.1,50,5,log2,0.5
0.9835723919610313,0.1 / 75 / 5 / log2 / 0.5,Accuracy,train,0.1,75,5,log2,0.5
0.9714753714623298,0.1 / 50 / 5 / sqrt / 0.5,Accuracy,train,0.1,50,5,sqrt,0.5
0.98282523157179,0.1 / 50 / 5 / sqrt / 0.75,Accuracy,train,0.1,50,5,sqrt,0.75
0.9893962970806907,0.1 / 50 / 5 / sqrt / 1.0,Accuracy,train,0.1,50,5,sqrt,1.0
0.8993437963282913,0.15 / 50 / 3 / log2 / 0.5,Accuracy,train,0.15,50,3,log2,0.5
0.9111417520314781,0.15 / 50 / 3 / log2 / 0.75,Accuracy,train,0.15,50,3,log2,0.75
0.9159199892992096,0.15 / 50 / 3 / log2 / 1.0,Accuracy,train,0.15,50,3,log2,1.0
0.9377253017957262,0.15 / 75 / 3 / log2 / 0.5,Accuracy,train,0.15,75,3,log2,0.5
0.9480290481869963,0.15 / 75 / 3 / log2 / 0.75,Accuracy,train,0.15,75,3,log2,0.75
0.9529564277195055,0.15 / 75 / 3 / log2 / 1.0,Accuracy,train,0.15,75,3,log2,1.0
0.9601252884197387,0.15 / 100 / 3 / log2 / 0.5,Accuracy,train,0.15,100,3,log2,0.5
0.9683394825722024,0.15 / 100 / 3 / log2 / 0.75,Accuracy,train,0.15,100,3,log2,0.75
0.9737155150312663,0.15 / 100 / 3 / log2 / 1.0,Accuracy,train,0.15,100,3,log2,1.0
0.9756568167378195,0.15 / 125 / 3 / log2 / 0.5,Accuracy,train,0.15,125,3,log2,0.5
0.9834226923634256,0.15 / 125 / 3 / log2 / 0.75,Accuracy,train,0.15,125,3,log2,0.75
0.9859619007278766,0.15 / 125 / 3 / log2 / 1.0,Accuracy,train,0.15,125,3,log2,1.0
0.9864094389887754,0.15 / 150 / 3 / log2 / 0.5,Accuracy,train,0.15,150,3,log2,0.5
0.9132311928037185,0.15 / 50 / 3 / sqrt / 0.5,Accuracy,train,0.15,50,3,sqrt,0.5
0.9302561501677571,0.15 / 50 / 3 / sqrt / 0.75,Accuracy,train,0.15,50,3,sqrt,0.75
0.9345869606411557,0.15 / 50 / 3 / sqrt / 1.0,Accuracy,train,0.15,50,3,sqrt,1.0
0.9475817328592289,0.15 / 75 / 3 / sqrt / 0.5,Accuracy,train,0.15,75,3,sqrt,0.5
0.9643074024946218,0.15 / 75 / 3 / sqrt / 0.75,Accuracy,train,0.15,75,3,sqrt,0.75
0.9662487042011747,0.15 / 75 / 3 / sqrt / 1.0,Accuracy,train,0.15,75,3,sqrt,1.0
0.9713270094635116,0.15 / 100 / 3 / sqrt / 0.5,Accuracy,train,0.15,100,3,sqrt,0.5
0.9835721690279001,0.15 / 100 / 3 / sqrt / 0.75,Accuracy,train,0.15,100,3,sqrt,0.75
0.9835719460947688,0.15 / 100 / 3 / sqrt / 1.0,Accuracy,train,0.15,100,3,sqrt,1.0
0.9864097733884721,0.15 / 125 / 3 / sqrt / 0.5,Accuracy,train,0.15,125,3,sqrt,0.5
0.9798383734798748,0.15 / 50 / 5 / log2 / 0.5,Accuracy,train,0.15,50,5,log2,0.5
0.9874552183072687,0.15 / 50 / 5 / log2 / 0.75,Accuracy,train,0.15,50,5,log2,0.75
0.9877538372365209,0.15 / 50 / 5 / sqrt / 0.5,Accuracy,train,0.15,50,5,sqrt,0.5
0.915025581576806,0.2 / 50 / 3 / log2 / 0.5,Accuracy,train,0.2,50,3,log2,0.5
0.931302932685341,0.2 / 50 / 3 / log2 / 0.75,Accuracy,train,0.2,50,3,log2,0.75
0.9384714589858772,0.2 / 50 / 3 / log2 / 1.0,Accuracy,train,0.2,50,3,log2,1.0
0.9562419047406732,0.2 / 75 / 3 / log2 / 0.5,Accuracy,train,0.2,75,3,log2,0.5
0.965800943007145,0.2 / 75 / 3 / log2 / 0.75,Accuracy,train,0.2,75,3,log2,0.75
0.9732675309041052,0.2 / 75 / 3 / log2 / 1.0,Accuracy,train,0.2,75,3,log2,1.0
0.9787930400276437,0.2 / 100 / 3 / log2 / 0.5,Accuracy,train,0.2,100,3,log2,0.5
0.9852151862048979,0.2 / 100 / 3 / log2 / 0.75,Accuracy,train,0.2,100,3,log2,0.75
0.989396742946953,0.2 / 100 / 3 / log2 / 1.0,Accuracy,train,0.2,100,3,log2,1.0
0.9890977896180042,0.2 / 125 / 3 / log2 / 0.5,Accuracy,train,0.2,125,3,log2,0.5
0.9341407599790441,0.2 / 50 / 3 / sqrt / 0.5,Accuracy,train,0.2,50,3,sqrt,0.5
0.9504186684204072,0.2 / 50 / 3 / sqrt / 0.75,Accuracy,train,0.2,50,3,sqrt,0.75
0.9572883528585601,0.2 / 50 / 3 / sqrt / 1.0,Accuracy,train,0.2,50,3,sqrt,1.0
0.9713264521306832,0.2 / 75 / 3 / sqrt / 0.5,Accuracy,train,0.2,75,3,sqrt,0.5
0.9804365030709039,0.2 / 75 / 3 / sqrt / 0.75,Accuracy,train,0.2,75,3,sqrt,0.75
0.9826764237067092,0.2 / 75 / 3 / sqrt / 1.0,Accuracy,train,0.2,75,3,sqrt,1.0
0.9868574231159364,0.2 / 100 / 3 / sqrt / 0.5,Accuracy,train,0.2,100,3,sqrt,0.5
0.7885333809991957,0.025 / 200 / 3 / sqrt / 1.0,Accuracy,test,0.025,200,3,sqrt,1.0
0.7933077129323443,0.025 / 250 / 3 / sqrt / 0.5,Accuracy,test,0.025,250,3,sqrt,0.5
0.7879274287246403,0.025 / 250 / 3 / sqrt / 0.75,Accuracy,test,0.025,250,3,sqrt,0.75
0.7909214407006881,0.025 / 250 / 3 / sqrt / 1.0,Accuracy,test,0.025,250,3,sqrt,1.0
0.7927160604164805,0.025 / 200 / 5 / sqrt / 0.75,Accuracy,test,0.025,200,5,sqrt,0.75
0.7885315935293592,0.025 / 200 / 5 / sqrt / 1.0,Accuracy,test,0.025,200,5,sqrt,1.0
0.7885333809991957,0.025 / 250 / 5 / sqrt / 0.5,Accuracy,test,0.025,250,5,sqrt,0.5
0.7843489141120743,0.05 / 150 / 3 / log2 / 0.5,Accuracy,test,0.05,150,3,log2,0.5
0.7837518991867013,0.05 / 150 / 3 / log2 / 0.75,Accuracy,test,0.05,150,3,log2,0.75
0.783162034140674,0.05 / 175 / 3 / log2 / 0.5,Accuracy,test,0.05,175,3,log2,0.5
0.7837572615962105,0.05 / 175 / 3 / log2 / 0.75,Accuracy,test,0.05,175,3,log2,0.75
0.7891321833944052,0.05 / 200 / 3 / log2 / 0.5,Accuracy,test,0.05,200,3,log2,0.5
0.7843542765215836,0.05 / 200 / 3 / log2 / 0.75,Accuracy,test,0.05,200,3,log2,0.75
0.7873304137992672,0.05 / 200 / 3 / log2 / 1.0,Accuracy,test,0.05,200,3,log2,1.0
0.7855500938421665,0.05 / 250 / 3 / log2 / 0.5,Accuracy,test,0.05,250,3,log2,0.5
0.7819590669407454,0.05 / 250 / 3 / log2 / 0.75,Accuracy,test,0.05,250,3,log2,0.75
0.7837501117168648,0.05 / 250 / 3 / log2 / 1.0,Accuracy,test,0.05,250,3,log2,1.0
0.7861417463580302,0.05 / 100 / 3 / sqrt / 0.5,Accuracy,test,0.05,100,3,sqrt,0.5
0.7885298060595227,0.05 / 100 / 3 / sqrt / 0.75,Accuracy,test,0.05,100,3,sqrt,0.75
0.787337563678613,0.05 / 100 / 3 / sqrt / 1.0,Accuracy,test,0.05,100,3,sqrt,1.0
0.7873357762087765,0.05 / 125 / 3 / sqrt / 0.5,Accuracy,test,0.05,125,3,sqrt,0.5
0.7885315935293592,0.05 / 125 / 3 / sqrt / 0.75,Accuracy,test,0.05,125,3,sqrt,0.75
0.7897256233801054,0.05 / 125 / 3 / sqrt / 1.0,Accuracy,test,0.05,125,3,sqrt,1.0
0.7915184556260613,0.05 / 150 / 3 / sqrt / 0.5,Accuracy,test,0.05,150,3,sqrt,0.5
0.7861417463580302,0.05 / 150 / 3 / sqrt / 0.75,Accuracy,test,0.05,150,3,sqrt,0.75
0.7897202609705961,0.05 / 150 / 3 / sqrt / 1.0,Accuracy,test,0.05,150,3,sqrt,1.0
0.7885298060595227,0.05 / 175 / 3 / sqrt / 0.5,Accuracy,test,0.05,175,3,sqrt,0.5
0.7885298060595227,0.05 / 175 / 3 / sqrt / 0.75,Accuracy,test,0.05,175,3,sqrt,0.75
0.7944981678434175,0.05 / 175 / 3 / sqrt / 1.0,Accuracy,test,0.05,175,3,sqrt,1.0
0.7879327911341496,0.05 / 200 / 3 / sqrt / 0.5,Accuracy,test,0.05,200,3,sqrt,0.5
0.7921118956117615,0.05 / 200 / 3 / sqrt / 0.75,Accuracy,test,0.05,200,3,sqrt,0.75
0.7915077308070426,0.05 / 200 / 3 / sqrt / 1.0,Accuracy,test,0.05,200,3,sqrt,1.0
0.7897238359102691,0.05 / 250 / 3 / sqrt / 0.5,Accuracy,test,0.05,250,3,sqrt,0.5
0.7903208508356421,0.05 / 250 / 3 / sqrt / 0.75,Accuracy,test,0.05,250,3,sqrt,0.75
0.7897238359102691,0.05 / 250 / 3 / sqrt / 1.0,Accuracy,test,0.05,250,3,sqrt,1.0
0.7831530967914917,0.05 / 100 / 5 / sqrt / 0.5,Accuracy,test,0.05,100,5,sqrt,0.5
0.7855411564929843,0.05 / 100 / 5 / sqrt / 0.75,Accuracy,test,0.05,100,5,sqrt,0.75
0.7849405666279381,0.05 / 100 / 5 / sqrt / 1.0,Accuracy,test,0.05,100,5,sqrt,1.0
0.7831513093216553,0.05 / 125 / 5 / sqrt / 0.5,Accuracy,test,0.05,125,5,sqrt,0.5
0.784343551702565,0.075 / 100 / 3 / log2 / 0.5,Accuracy,test,0.075,100,3,log2,0.5
0.7843507015819109,0.075 / 100 / 3 / log2 / 0.75,Accuracy,test,0.075,100,3,log2,0.75
0.7771740101885781,0.075 / 125 / 3 / log2 / 0.5,Accuracy,test,0.075,125,3,log2,0.5
0.7885280185896864,0.075 / 125 / 3 / log2 / 0.75,Accuracy,test,0.075,125,3,log2,0.75
0.7831513093216552,0.075 / 150 / 3 / log2 / 0.5,Accuracy,test,0.075,150,3,log2,0.5
0.7891250335150594,0.075 / 150 / 3 / log2 / 0.75,Accuracy,test,0.075,150,3,log2,0.75
0.7801662346947895,0.075 / 150 / 3 / log2 / 1.0,Accuracy,test,0.075,150,3,log2,1.0
0.7849423540977746,0.075 / 175 / 3 / log2 / 0.5,Accuracy,test,0.075,175,3,log2,0.5
0.7867369738135669,0.075 / 175 / 3 / log2 / 0.75,Accuracy,test,0.075,175,3,log2,0.75
0.7825596568057914,0.075 / 175 / 3 / log2 / 1.0,Accuracy,test,0.075,175,3,log2,1.0
0.7795638573599071,0.075 / 200 / 3 / log2 / 0.5,Accuracy,test,0.075,200,3,log2,0.5
0.786733398873894,0.075 / 200 / 3 / log2 / 0.75,Accuracy,test,0.075,200,3,log2,0.75
0.7813620520153723,0.075 / 200 / 3 / log2 / 1.0,Accuracy,test,0.075,200,3,log2,1.0
0.7855411564929842,0.075 / 250 / 3 / log2 / 0.5,Accuracy,test,0.075,250,3,log2,0.5
0.7849423540977747,0.075 / 250 / 3 / log2 / 0.75,Accuracy,test,0.075,250,3,log2,0.75
0.784947716507284,0.075 / 250 / 3 / log2 / 1.0,Accuracy,test,0.075,250,3,log2,1.0
0.7897256233801055,0.075 / 75 / 3 / sqrt / 0.5,Accuracy,test,0.075,75,3,sqrt,0.5
0.7909232281705246,0.075 / 75 / 3 / sqrt / 0.75,Accuracy,test,0.075,75,3,sqrt,0.75
0.7849495039771204,0.075 / 75 / 3 / sqrt / 1.0,Accuracy,test,0.075,75,3,sqrt,1.0
0.7879363660738224,0.075 / 100 / 3 / sqrt / 0.5,Accuracy,test,0.075,100,3,sqrt,0.5
0.7921172580212709,0.075 / 100 / 3 / sqrt / 0.75,Accuracy,test,0.075,100,3,sqrt,0.75
0.7825596568057914,0.075 / 100 / 3 / sqrt / 1.0,Accuracy,test,0.075,100,3,sqrt,1.0
0.7837518991867013,0.075 / 125 / 3 / sqrt / 0.5,Accuracy,test,0.075,125,3,sqrt,0.5
0.7933112878720172,0.075 / 125 / 3 / sqrt / 0.75,Accuracy,test,0.075,125,3,sqrt,0.75
0.7843453391724016,0.075 / 125 / 3 / sqrt / 1.0,Accuracy,test,0.075,125,3,sqrt,1.0
0.7927124854768076,0.075 / 150 / 3 / sqrt / 0.5,Accuracy,test,0.075,150,3,sqrt,0.5
0.790328000714988,0.075 / 150 / 3 / sqrt / 0.75,Accuracy,test,0.075,150,3,sqrt,0.75
0.7843453391724015,0.075 / 150 / 3 / sqrt / 1.0,Accuracy,test,0.075,150,3,sqrt,1.0
0.7903226383054786,0.075 / 175 / 3 / sqrt / 0.5,Accuracy,test,0.075,175,3,sqrt,0.5
0.7939047278577174,0.075 / 175 / 3 / sqrt / 0.75,Accuracy,test,0.075,175,3,sqrt,0.75
0.7867351863437306,0.075 / 175 / 3 / sqrt / 1.0,Accuracy,test,0.075,175,3,sqrt,1.0
0.7939065153275539,0.075 / 200 / 3 / sqrt / 0.5,Accuracy,test,0.075,200,3,sqrt,0.5
0.7956975601036732,0.075 / 200 / 3 / sqrt / 0.75,Accuracy,test,0.075,200,3,sqrt,0.75
0.7837518991867013,0.075 / 200 / 3 / sqrt / 1.0,Accuracy,test,0.075,200,3,sqrt,1.0
0.7867351863437306,0.075 / 75 / 5 / log2 / 0.5,Accuracy,test,0.075,75,5,log2,0.5
0.7849387791581016,0.075 / 100 / 5 / log2 / 0.5,Accuracy,test,0.075,100,5,log2,0.5
0.7950987577084636,0.075 / 50 / 5 / sqrt / 0.75,Accuracy,test,0.075,50,5,sqrt,0.75
0.7885333809991957,0.075 / 50 / 5 / sqrt / 1.0,Accuracy,test,0.075,50,5,sqrt,1.0
0.781369201894718,0.075 / 75 / 5 / sqrt / 0.5,Accuracy,test,0.075,75,5,sqrt,0.5
0.7962910000893736,0.075 / 75 / 5 / sqrt / 0.75,Accuracy,test,0.075,75,5,sqrt,0.75
0.7897202609705961,0.1 / 50 / 3 / log2 / 0.5,Accuracy,test,0.1,50,3,log2,0.5
0.7855429439628207,0.1 / 75 / 3 / log2 / 0.5,Accuracy,test,0.1,75,3,log2,0.5
0.7837501117168648,0.1 / 75 / 3 / log2 / 0.75,Accuracy,test,0.1,75,3,log2,0.75
0.7879345786039861,0.1 / 75 / 3 / log2 / 1.0,Accuracy,test,0.1,75,3,log2,1.0
0.7825560818661186,0.1 / 100 / 3 / log2 / 0.5,Accuracy,test,0.1,100,3,log2,0.5
0.7819608544105818,0.1 / 100 / 3 / log2 / 0.75,Accuracy,test,0.1,100,3,log2,0.75
0.7837518991867012,0.1 / 100 / 3 / log2 / 1.0,Accuracy,test,0.1,100,3,log2,1.0
0.7777835374028064,0.1 / 125 / 3 / log2 / 0.5,Accuracy,test,0.1,125,3,log2,0.5
0.7861471087675395,0.1 / 125 / 3 / log2 / 0.75,Accuracy,test,0.1,125,3,log2,0.75
