Result,model_param,Score,type,C,gamma,kernel
0.5540212135063914,0.5 / 0.0009765625,F1,train,0.5,0.0009765625,rbf
0.5724848347707479,0.5 / 0.001953125,F1,train,0.5,0.001953125,rbf
0.5960548814187746,0.5 / 0.00390625,F1,train,0.5,0.00390625,rbf
0.6453320810882428,0.5 / 0.0078125,F1,train,0.5,0.0078125,rbf
0.7232275595541348,0.5 / 0.015625,F1,train,0.5,0.015625,rbf
0.8411815810686651,0.5 / 0.03125,F1,train,0.5,0.03125,rbf
0.37303957405322424,1.0 / 6.103515625e-05,F1,train,1.0,6.103515625e-05,rbf
0.5325764198496068,1.0 / 0.0001220703125,F1,train,1.0,0.0001220703125,rbf
0.5396854141125107,1.0 / 0.000244140625,F1,train,1.0,0.000244140625,rbf
0.5552780163173345,1.0 / 0.00048828125,F1,train,1.0,0.00048828125,rbf
0.5701174058002156,1.0 / 0.0009765625,F1,train,1.0,0.0009765625,rbf
0.5960942382934105,1.0 / 0.001953125,F1,train,1.0,0.001953125,rbf
0.6344573539696579,1.0 / 0.00390625,F1,train,1.0,0.00390625,rbf
0.7132694851899541,1.0 / 0.0078125,F1,train,1.0,0.0078125,rbf
0.8571217902418337,1.0 / 0.015625,F1,train,1.0,0.015625,rbf
0.973802052615166,1.0 / 0.03125,F1,train,1.0,0.03125,rbf
0.37409270370728265,2.0 / 3.0517578125e-05,F1,train,2.0,3.0517578125e-05,rbf
0.5327543761573749,2.0 / 6.103515625e-05,F1,train,2.0,6.103515625e-05,rbf
0.5386174882399326,2.0 / 0.0001220703125,F1,train,2.0,0.0001220703125,rbf
0.5553013633907999,2.0 / 0.000244140625,F1,train,2.0,0.000244140625,rbf
0.5698927456812963,2.0 / 0.00048828125,F1,train,2.0,0.00048828125,rbf
0.5909791990618073,2.0 / 0.0009765625,F1,train,2.0,0.0009765625,rbf
0.6257229596514305,2.0 / 0.001953125,F1,train,2.0,0.001953125,rbf
0.6925523085896141,2.0 / 0.00390625,F1,train,2.0,0.00390625,rbf
0.8201792782089458,2.0 / 0.0078125,F1,train,2.0,0.0078125,rbf
0.9720977501709698,2.0 / 0.015625,F1,train,2.0,0.015625,rbf
0.5326578166493807,4.0 / 3.0517578125e-05,F1,train,4.0,3.0517578125e-05,rbf
0.5381385892454047,4.0 / 6.103515625e-05,F1,train,4.0,6.103515625e-05,rbf
0.5553587888299035,4.0 / 0.0001220703125,F1,train,4.0,0.0001220703125,rbf
0.5693292317161541,4.0 / 0.000244140625,F1,train,4.0,0.000244140625,rbf
0.5886796308192942,4.0 / 0.00048828125,F1,train,4.0,0.00048828125,rbf
0.6181873050702985,4.0 / 0.0009765625,F1,train,4.0,0.0009765625,rbf
0.6725293789567821,4.0 / 0.001953125,F1,train,4.0,0.001953125,rbf
0.769362063892671,4.0 / 0.00390625,F1,train,4.0,0.00390625,rbf
0.9386966825674264,4.0 / 0.0078125,F1,train,4.0,0.0078125,rbf
0.5383762267233182,8.0 / 3.0517578125e-05,F1,train,8.0,3.0517578125e-05,rbf
0.5556917648152914,8.0 / 6.103515625e-05,F1,train,8.0,6.103515625e-05,rbf
0.5696491508887868,8.0 / 0.0001220703125,F1,train,8.0,0.0001220703125,rbf
0.5886774840546616,8.0 / 0.000244140625,F1,train,8.0,0.000244140625,rbf
0.6136978439841554,8.0 / 0.00048828125,F1,train,8.0,0.00048828125,rbf
0.655533375084933,8.0 / 0.0009765625,F1,train,8.0,0.0009765625,rbf
0.7286986844964348,8.0 / 0.001953125,F1,train,8.0,0.001953125,rbf
0.8707759660059307,8.0 / 0.00390625,F1,train,8.0,0.00390625,rbf
0.556019079038993,16.0 / 3.0517578125e-05,F1,train,16.0,3.0517578125e-05,rbf
0.5700237179477109,16.0 / 6.103515625e-05,F1,train,16.0,6.103515625e-05,rbf
0.5874177871692906,16.0 / 0.0001220703125,F1,train,16.0,0.0001220703125,rbf
0.6088354716337238,16.0 / 0.000244140625,F1,train,16.0,0.000244140625,rbf
0.64627420900361,16.0 / 0.00048828125,F1,train,16.0,0.00048828125,rbf
0.699380571629843,16.0 / 0.0009765625,F1,train,16.0,0.0009765625,rbf
0.8061300776540934,16.0 / 0.001953125,F1,train,16.0,0.001953125,rbf
0.9584251754681615,16.0 / 0.00390625,F1,train,16.0,0.00390625,rbf
0.5700183575297608,32.0 / 3.0517578125e-05,F1,train,32.0,3.0517578125e-05,rbf
0.5876858315869888,32.0 / 6.103515625e-05,F1,train,32.0,6.103515625e-05,rbf
0.608072411072655,32.0 / 0.0001220703125,F1,train,32.0,0.0001220703125,rbf
0.641220625095553,32.0 / 0.000244140625,F1,train,32.0,0.000244140625,rbf
0.6830975324783364,32.0 / 0.00048828125,F1,train,32.0,0.00048828125,rbf
0.7594941048460134,32.0 / 0.0009765625,F1,train,32.0,0.0009765625,rbf
0.8944206784011819,32.0 / 0.001953125,F1,train,32.0,0.001953125,rbf
0.5866539867293977,64.0 / 3.0517578125e-05,F1,train,64.0,3.0517578125e-05,rbf
0.6080136854198515,64.0 / 6.103515625e-05,F1,train,64.0,6.103515625e-05,rbf
0.6376129383416665,64.0 / 0.0001220703125,F1,train,64.0,0.0001220703125,rbf
0.6746410768028192,64.0 / 0.000244140625,F1,train,64.0,0.000244140625,rbf
0.7312453126966775,64.0 / 0.00048828125,F1,train,64.0,0.00048828125,rbf
0.8292743889177101,64.0 / 0.0009765625,F1,train,64.0,0.0009765625,rbf
0.9659776001093032,64.0 / 0.001953125,F1,train,64.0,0.001953125,rbf
0.6075826381366718,128.0 / 3.0517578125e-05,F1,train,128.0,3.0517578125e-05,rbf
0.6363117250544451,128.0 / 6.103515625e-05,F1,train,128.0,6.103515625e-05,rbf
0.6666645651144073,128.0 / 0.0001220703125,F1,train,128.0,0.0001220703125,rbf
0.7129455602041657,128.0 / 0.000244140625,F1,train,128.0,0.000244140625,rbf
0.7833559471508373,128.0 / 0.00048828125,F1,train,128.0,0.00048828125,rbf
0.9024858135380806,128.0 / 0.0009765625,F1,train,128.0,0.0009765625,rbf
0.6341388865104295,256.0 / 3.0517578125e-05,F1,train,256.0,3.0517578125e-05,rbf
0.6649359306890118,256.0 / 6.103515625e-05,F1,train,256.0,6.103515625e-05,rbf
0.7035758314863566,256.0 / 0.0001220703125,F1,train,256.0,0.0001220703125,rbf
0.7549474741888692,256.0 / 0.000244140625,F1,train,256.0,0.000244140625,rbf
0.845377679367766,256.0 / 0.00048828125,F1,train,256.0,0.00048828125,rbf
0.9695668751649936,256.0 / 0.0009765625,F1,train,256.0,0.0009765625,rbf
0.6635579052281478,512.0 / 3.0517578125e-05,F1,train,512.0,3.0517578125e-05,rbf
0.7001326220210381,512.0 / 6.103515625e-05,F1,train,512.0,6.103515625e-05,rbf
0.7401058192996046,512.0 / 0.0001220703125,F1,train,512.0,0.0001220703125,rbf
0.8056457118491567,512.0 / 0.000244140625,F1,train,512.0,0.000244140625,rbf
0.9136477090878392,512.0 / 0.00048828125,F1,train,512.0,0.00048828125,rbf
0.6954587104263752,1024.0 / 3.0517578125e-05,F1,train,1024.0,3.0517578125e-05,rbf
0.7317726075125781,1024.0 / 6.103515625e-05,F1,train,1024.0,6.103515625e-05,rbf
0.7810175151029078,1024.0 / 0.0001220703125,F1,train,1024.0,0.0001220703125,rbf
0.8585707670016893,1024.0 / 0.000244140625,F1,train,1024.0,0.000244140625,rbf
0.9725421977043623,1024.0 / 0.00048828125,F1,train,1024.0,0.00048828125,rbf
0.7266527110728183,2048.0 / 3.0517578125e-05,F1,train,2048.0,3.0517578125e-05,rbf
0.7636832969999365,2048.0 / 6.103515625e-05,F1,train,2048.0,6.103515625e-05,rbf
0.8277605902577216,2048.0 / 0.0001220703125,F1,train,2048.0,0.0001220703125,rbf
0.9236055658077328,2048.0 / 0.000244140625,F1,train,2048.0,0.000244140625,rbf
0.755893043839541,4096.0 / 3.0517578125e-05,F1,train,4096.0,3.0517578125e-05,rbf
0.8049475682804262,4096.0 / 6.103515625e-05,F1,train,4096.0,6.103515625e-05,rbf
0.8797145733773059,4096.0 / 0.0001220703125,F1,train,4096.0,0.0001220703125,rbf
0.9761839458813538,4096.0 / 0.000244140625,F1,train,4096.0,0.000244140625,rbf
0.7927724402248353,8192.0 / 3.0517578125e-05,F1,train,8192.0,3.0517578125e-05,rbf
0.848748758974267,8192.0 / 6.103515625e-05,F1,train,8192.0,6.103515625e-05,rbf
0.9336010857303272,8192.0 / 0.0001220703125,F1,train,8192.0,0.0001220703125,rbf
0.83551012092769,16384.0 / 3.0517578125e-05,F1,train,16384.0,3.0517578125e-05,rbf
0.8963355668980972,16384.0 / 6.103515625e-05,F1,train,16384.0,6.103515625e-05,rbf
0.8777699264687346,32768.0 / 3.0517578125e-05,F1,train,32768.0,3.0517578125e-05,rbf
0.9469350234352948,32768.0 / 6.103515625e-05,F1,train,32768.0,6.103515625e-05,rbf
0.36007049050469736,0.03125 / 0.001953125,F1,test,0.03125,0.001953125,rbf
0.499157036498977,0.03125 / 0.00390625,F1,test,0.03125,0.00390625,rbf
0.5122971995272974,0.03125 / 0.0078125,F1,test,0.03125,0.0078125,rbf
0.49976113711904124,0.03125 / 0.015625,F1,test,0.03125,0.015625,rbf
0.44642314432225855,0.03125 / 0.03125,F1,test,0.03125,0.03125,rbf
0.2497595632873891,0.0625 / 0.0009765625,F1,test,0.0625,0.0009765625,rbf
0.5131820167894553,0.0625 / 0.001953125,F1,test,0.0625,0.001953125,rbf
0.5190542347266885,0.0625 / 0.00390625,F1,test,0.0625,0.00390625,rbf
0.5174445812060369,0.0625 / 0.0078125,F1,test,0.0625,0.0078125,rbf
0.5143649490465889,0.0625 / 0.015625,F1,test,0.0625,0.015625,rbf
0.4282539354507858,0.0625 / 0.03125,F1,test,0.0625,0.03125,rbf
0.2946498793827038,0.125 / 0.00048828125,F1,test,0.125,0.00048828125,rbf
0.5152266490970766,0.125 / 0.0009765625,F1,test,0.125,0.0009765625,rbf
0.5194149747545167,0.125 / 0.001953125,F1,test,0.125,0.001953125,rbf
0.5203342533249845,0.125 / 0.00390625,F1,test,0.125,0.00390625,rbf
0.5230085540435623,0.125 / 0.0078125,F1,test,0.125,0.0078125,rbf
0.5159488650835663,0.125 / 0.015625,F1,test,0.125,0.015625,rbf
0.48740234308572583,0.125 / 0.03125,F1,test,0.125,0.03125,rbf
0.35261892190877575,0.125 / 0.0625,F1,test,0.125,0.0625,rbf
0.31013093975715506,0.25 / 0.000244140625,F1,test,0.25,0.000244140625,rbf
0.5185099716249922,0.25 / 0.00048828125,F1,test,0.25,0.00048828125,rbf
0.5226540889505625,0.25 / 0.0009765625,F1,test,0.25,0.0009765625,rbf
0.5217233166913308,0.25 / 0.001953125,F1,test,0.25,0.001953125,rbf
0.5241742800768858,0.25 / 0.00390625,F1,test,0.25,0.00390625,rbf
0.5252254984559839,0.25 / 0.0078125,F1,test,0.25,0.0078125,rbf
0.5272659405515993,0.25 / 0.015625,F1,test,0.25,0.015625,rbf
0.5182697350500818,0.25 / 0.03125,F1,test,0.25,0.03125,rbf
0.39678524883336247,0.25 / 0.0625,F1,test,0.25,0.0625,rbf
0.3445515094939977,0.25 / 0.125,F1,test,0.25,0.125,rbf
0.2750687666065945,0.25 / 0.25,F1,test,0.25,0.25,rbf
0.31920259999447104,0.5 / 0.0001220703125,F1,test,0.5,0.0001220703125,rbf
0.5161708291873411,0.5 / 0.000244140625,F1,test,0.5,0.000244140625,rbf
0.5227424303121051,0.5 / 0.00048828125,F1,test,0.5,0.00048828125,rbf
0.5227447182202678,0.5 / 0.0009765625,F1,test,0.5,0.0009765625,rbf
0.5233832438018038,0.5 / 0.001953125,F1,test,0.5,0.001953125,rbf
0.5266435121813673,0.5 / 0.00390625,F1,test,0.5,0.00390625,rbf
0.5338773413999214,0.5 / 0.0078125,F1,test,0.5,0.0078125,rbf
0.531553113176477,0.5 / 0.015625,F1,test,0.5,0.015625,rbf
0.5145182979481671,0.5 / 0.03125,F1,test,0.5,0.03125,rbf
0.3247455052719629,1.0 / 6.103515625e-05,F1,test,1.0,6.103515625e-05,rbf
0.514589004609558,1.0 / 0.0001220703125,F1,test,1.0,0.0001220703125,rbf
0.5240693752118656,1.0 / 0.000244140625,F1,test,1.0,0.000244140625,rbf
0.5250521463975276,1.0 / 0.00048828125,F1,test,1.0,0.00048828125,rbf
0.528941942697652,1.0 / 0.0009765625,F1,test,1.0,0.0009765625,rbf
0.5264016144405245,1.0 / 0.001953125,F1,test,1.0,0.001953125,rbf
0.5313052530370188,1.0 / 0.00390625,F1,test,1.0,0.00390625,rbf
0.5242460224708128,1.0 / 0.0078125,F1,test,1.0,0.0078125,rbf
0.5103920981178641,1.0 / 0.015625,F1,test,1.0,0.015625,rbf
0.3959270491510162,1.0 / 0.03125,F1,test,1.0,0.03125,rbf
0.32408861974807385,2.0 / 3.0517578125e-05,F1,test,2.0,3.0517578125e-05,rbf
0.5142456014343229,2.0 / 6.103515625e-05,F1,test,2.0,6.103515625e-05,rbf
0.5240693752118656,2.0 / 0.0001220703125,F1,test,2.0,0.0001220703125,rbf
0.5263918555277558,2.0 / 0.000244140625,F1,test,2.0,0.000244140625,rbf
0.5291569413674795,2.0 / 0.00048828125,F1,test,2.0,0.00048828125,rbf
0.5260101852367116,2.0 / 0.0009765625,F1,test,2.0,0.0009765625,rbf
0.53025043616944,2.0 / 0.001953125,F1,test,2.0,0.001953125,rbf
0.5246546482142677,2.0 / 0.00390625,F1,test,2.0,0.00390625,rbf
0.5092970563999267,2.0 / 0.0078125,F1,test,2.0,0.0078125,rbf
0.44876023598699033,2.0 / 0.015625,F1,test,2.0,0.015625,rbf
0.5153081168778613,4.0 / 3.0517578125e-05,F1,test,4.0,3.0517578125e-05,rbf
0.5240693752118656,4.0 / 6.103515625e-05,F1,test,4.0,6.103515625e-05,rbf
0.5260369124230476,4.0 / 0.0001220703125,F1,test,4.0,0.0001220703125,rbf
0.5279065396456082,4.0 / 0.000244140625,F1,test,4.0,0.000244140625,rbf
0.524854552289355,4.0 / 0.00048828125,F1,test,4.0,0.00048828125,rbf
0.5299497165893052,4.0 / 0.0009765625,F1,test,4.0,0.0009765625,rbf
0.5240606160231154,4.0 / 0.001953125,F1,test,4.0,0.001953125,rbf
0.5126491417694264,4.0 / 0.00390625,F1,test,4.0,0.00390625,rbf
0.47355193972860954,4.0 / 0.0078125,F1,test,4.0,0.0078125,rbf
0.5230094673777643,8.0 / 3.0517578125e-05,F1,test,8.0,3.0517578125e-05,rbf
0.5263821299696223,8.0 / 6.103515625e-05,F1,test,8.0,6.103515625e-05,rbf
0.525830178621648,8.0 / 0.0001220703125,F1,test,8.0,0.0001220703125,rbf
0.5277667093699068,8.0 / 0.000244140625,F1,test,8.0,0.000244140625,rbf
0.5308377198356563,8.0 / 0.00048828125,F1,test,8.0,0.00048828125,rbf
0.5193909705841797,8.0 / 0.0009765625,F1,test,8.0,0.0009765625,rbf
0.510141050082656,8.0 / 0.001953125,F1,test,8.0,0.001953125,rbf
0.48510487578185835,8.0 / 0.00390625,F1,test,8.0,0.00390625,rbf
0.5246850914259152,16.0 / 3.0517578125e-05,F1,test,16.0,3.0517578125e-05,rbf
0.5248201474905516,16.0 / 6.103515625e-05,F1,test,16.0,6.103515625e-05,rbf
0.5291411840744643,16.0 / 0.0001220703125,F1,test,16.0,0.0001220703125,rbf
0.5268988819878668,16.0 / 0.000244140625,F1,test,16.0,0.000244140625,rbf
0.5181620080504512,16.0 / 0.00048828125,F1,test,16.0,0.00048828125,rbf
0.5070613075283654,16.0 / 0.0009765625,F1,test,16.0,0.0009765625,rbf
0.4966450878501612,16.0 / 0.001953125,F1,test,16.0,0.001953125,rbf
0.4426179710174238,16.0 / 0.00390625,F1,test,16.0,0.00390625,rbf
0.5241313492165786,32.0 / 3.0517578125e-05,F1,test,32.0,3.0517578125e-05,rbf
0.5294930190759809,32.0 / 6.103515625e-05,F1,test,32.0,6.103515625e-05,rbf
0.5225655343445442,32.0 / 0.0001220703125,F1,test,32.0,0.0001220703125,rbf
0.5155788232342815,32.0 / 0.000244140625,F1,test,32.0,0.000244140625,rbf
0.5102817031516197,32.0 / 0.00048828125,F1,test,32.0,0.00048828125,rbf
0.5006889358040097,32.0 / 0.0009765625,F1,test,32.0,0.0009765625,rbf
0.4700182382001895,32.0 / 0.001953125,F1,test,32.0,0.001953125,rbf
0.5298187095397642,64.0 / 3.0517578125e-05,F1,test,64.0,3.0517578125e-05,rbf
0.5238381788256523,64.0 / 6.103515625e-05,F1,test,64.0,6.103515625e-05,rbf
0.5145582572982383,64.0 / 0.0001220703125,F1,test,64.0,0.0001220703125,rbf
0.5113045993870443,64.0 / 0.000244140625,F1,test,64.0,0.000244140625,rbf
0.4995665987412772,64.0 / 0.00048828125,F1,test,64.0,0.00048828125,rbf
0.46874618769679766,64.0 / 0.0009765625,F1,test,64.0,0.0009765625,rbf
0.4285346421405224,64.0 / 0.001953125,F1,test,64.0,0.001953125,rbf
0.5258799185827474,128.0 / 3.0517578125e-05,F1,test,128.0,3.0517578125e-05,rbf
0.5126637067912341,128.0 / 6.103515625e-05,F1,test,128.0,6.103515625e-05,rbf
0.5071995336673532,128.0 / 0.0001220703125,F1,test,128.0,0.0001220703125,rbf
0.4991459675583032,128.0 / 0.000244140625,F1,test,128.0,0.000244140625,rbf
0.469074674908175,128.0 / 0.00048828125,F1,test,128.0,0.00048828125,rbf
0.436657988169325,128.0 / 0.0009765625,F1,test,128.0,0.0009765625,rbf
0.5105802652449929,256.0 / 3.0517578125e-05,F1,test,256.0,3.0517578125e-05,rbf
0.5002969707144834,256.0 / 6.103515625e-05,F1,test,256.0,6.103515625e-05,rbf
0.4941559688994623,256.0 / 0.0001220703125,F1,test,256.0,0.0001220703125,rbf
0.4747044819657994,256.0 / 0.000244140625,F1,test,256.0,0.000244140625,rbf
0.44089076586584736,256.0 / 0.00048828125,F1,test,256.0,0.00048828125,rbf
0.41587526950219794,256.0 / 0.0009765625,F1,test,256.0,0.0009765625,rbf
0.4978796122904578,512.0 / 3.0517578125e-05,F1,test,512.0,3.0517578125e-05,rbf
0.4927714971189622,512.0 / 6.103515625e-05,F1,test,512.0,6.103515625e-05,rbf
0.47531067409537986,512.0 / 0.0001220703125,F1,test,512.0,0.0001220703125,rbf
0.449326845129802,512.0 / 0.000244140625,F1,test,512.0,0.000244140625,rbf
0.41102141572535783,512.0 / 0.00048828125,F1,test,512.0,0.00048828125,rbf
0.48948816203830026,1024.0 / 3.0517578125e-05,F1,test,1024.0,3.0517578125e-05,rbf
0.4763855952539255,1024.0 / 6.103515625e-05,F1,test,1024.0,6.103515625e-05,rbf
0.4434261198953834,1024.0 / 0.0001220703125,F1,test,1024.0,0.0001220703125,rbf
0.4225991310039503,1024.0 / 0.000244140625,F1,test,1024.0,0.000244140625,rbf
0.40706843261450504,1024.0 / 0.00048828125,F1,test,1024.0,0.00048828125,rbf
0.4729492421049013,2048.0 / 3.0517578125e-05,F1,test,2048.0,3.0517578125e-05,rbf
0.44433980951834046,2048.0 / 6.103515625e-05,F1,test,2048.0,6.103515625e-05,rbf
0.4319360449083077,2048.0 / 0.0001220703125,F1,test,2048.0,0.0001220703125,rbf
0.4112402723381489,2048.0 / 0.000244140625,F1,test,2048.0,0.000244140625,rbf
0.442848962730618,4096.0 / 3.0517578125e-05,F1,test,4096.0,3.0517578125e-05,rbf
0.4318858455405696,4096.0 / 6.103515625e-05,F1,test,4096.0,6.103515625e-05,rbf
0.4115096105620647,4096.0 / 0.0001220703125,F1,test,4096.0,0.0001220703125,rbf
0.38717559999002277,4096.0 / 0.000244140625,F1,test,4096.0,0.000244140625,rbf
0.4275115707457465,8192.0 / 3.0517578125e-05,F1,test,8192.0,3.0517578125e-05,rbf
0.4044968208467378,8192.0 / 6.103515625e-05,F1,test,8192.0,6.103515625e-05,rbf
0.3909620711718869,8192.0 / 0.0001220703125,F1,test,8192.0,0.0001220703125,rbf
0.4059189940999467,16384.0 / 3.0517578125e-05,F1,test,16384.0,3.0517578125e-05,rbf
0.3926277470759979,16384.0 / 6.103515625e-05,F1,test,16384.0,6.103515625e-05,rbf
0.3941251964718814,32768.0 / 3.0517578125e-05,F1,test,32768.0,3.0517578125e-05,rbf
0.3704369013660251,32768.0 / 6.103515625e-05,F1,test,32768.0,6.103515625e-05,rbf
