Result,model_param,Score,type,C,gamma,coef0,kernel
0.5257894736842105,4.0 / 0.0625 / 1.0,Accuracy,test,4.0,0.0625,1.0,sigmoid
0.4726315789473683,4.0 / 0.125 / 1.0,Accuracy,test,4.0,0.125,1.0,sigmoid
0.8800000000000001,8.0 / 0.00049 / 0.0,Accuracy,test,8.0,0.00048828125,0.0,sigmoid
0.8699999999999999,8.0 / 0.00098 / 0.0,Accuracy,test,8.0,0.0009765625,0.0,sigmoid
0.8494736842105264,8.0 / 0.00195 / 0.0,Accuracy,test,8.0,0.001953125,0.0,sigmoid
0.5136842105263157,8.0 / 0.0625 / 0.0,Accuracy,test,8.0,0.0625,0.0,sigmoid
0.5147368421052632,8.0 / 0.125 / 0.0,Accuracy,test,8.0,0.125,0.0,sigmoid
0.8800000000000001,8.0 / 0.00049 / 0.1,Accuracy,test,8.0,0.00048828125,0.1,sigmoid
0.8699999999999999,8.0 / 0.00098 / 0.1,Accuracy,test,8.0,0.0009765625,0.1,sigmoid
0.8494736842105264,8.0 / 0.00195 / 0.1,Accuracy,test,8.0,0.001953125,0.1,sigmoid
0.5136842105263157,8.0 / 0.0625 / 0.1,Accuracy,test,8.0,0.0625,0.1,sigmoid
0.4936842105263156,8.0 / 0.125 / 0.1,Accuracy,test,8.0,0.125,0.1,sigmoid
0.8694736842105264,8.0 / 0.00098 / 1.0,Accuracy,test,8.0,0.0009765625,1.0,sigmoid
0.8800000000000001,8.0 / 0.00195 / 1.0,Accuracy,test,8.0,0.001953125,1.0,sigmoid
0.8600000000000001,8.0 / 0.00391 / 1.0,Accuracy,test,8.0,0.00390625,1.0,sigmoid
0.8184210526315792,8.0 / 0.00781 / 1.0,Accuracy,test,8.0,0.0078125,1.0,sigmoid
0.7263157894736842,8.0 / 0.01562 / 1.0,Accuracy,test,8.0,0.015625,1.0,sigmoid
0.5957894736842106,8.0 / 0.03125 / 1.0,Accuracy,test,8.0,0.03125,1.0,sigmoid
0.5152631578947368,8.0 / 0.0625 / 1.0,Accuracy,test,8.0,0.0625,1.0,sigmoid
0.5152631578947368,8.0 / 0.25 / 1.0,Accuracy,test,8.0,0.25,1.0,sigmoid
0.8800000000000001,16.0 / 0.00024 / 0.0,Accuracy,test,16.0,0.000244140625,0.0,sigmoid
0.8699999999999999,16.0 / 0.00049 / 0.0,Accuracy,test,16.0,0.00048828125,0.0,sigmoid
0.8494736842105264,16.0 / 0.00098 / 0.0,Accuracy,test,16.0,0.0009765625,0.0,sigmoid
0.5542105263157895,16.0 / 0.03125 / 0.0,Accuracy,test,16.0,0.03125,0.0,sigmoid
0.5247368421052632,16.0 / 0.0625 / 0.0,Accuracy,test,16.0,0.0625,0.0,sigmoid
0.5147368421052632,16.0 / 0.125 / 0.0,Accuracy,test,16.0,0.125,0.0,sigmoid
0.8800000000000001,16.0 / 0.00024 / 0.1,Accuracy,test,16.0,0.000244140625,0.1,sigmoid
0.8699999999999999,16.0 / 0.00049 / 0.1,Accuracy,test,16.0,0.00048828125,0.1,sigmoid
0.8494736842105264,16.0 / 0.00098 / 0.1,Accuracy,test,16.0,0.0009765625,0.1,sigmoid
0.5542105263157895,16.0 / 0.03125 / 0.1,Accuracy,test,16.0,0.03125,0.1,sigmoid
0.5242105263157895,16.0 / 0.0625 / 0.1,Accuracy,test,16.0,0.0625,0.1,sigmoid
0.4936842105263156,16.0 / 0.125 / 0.1,Accuracy,test,16.0,0.125,0.1,sigmoid
0.8594736842105263,16.0 / 0.00049 / 1.0,Accuracy,test,16.0,0.00048828125,1.0,sigmoid
0.8800000000000001,16.0 / 0.00098 / 1.0,Accuracy,test,16.0,0.0009765625,1.0,sigmoid
0.8600000000000001,16.0 / 0.00195 / 1.0,Accuracy,test,16.0,0.001953125,1.0,sigmoid
0.8184210526315792,16.0 / 0.00391 / 1.0,Accuracy,test,16.0,0.00390625,1.0,sigmoid
0.7463157894736842,16.0 / 0.00781 / 1.0,Accuracy,test,16.0,0.0078125,1.0,sigmoid
0.5947368421052632,16.0 / 0.03125 / 1.0,Accuracy,test,16.0,0.03125,1.0,sigmoid
0.5252631578947368,16.0 / 0.0625 / 1.0,Accuracy,test,16.0,0.0625,1.0,sigmoid
0.5252631578947368,16.0 / 0.125 / 1.0,Accuracy,test,16.0,0.125,1.0,sigmoid
0.5257894736842105,16.0 / 0.25 / 1.0,Accuracy,test,16.0,0.25,1.0,sigmoid
0.8800000000000001,32.0 / 0.00012 / 0.0,Accuracy,test,32.0,0.0001220703125,0.0,sigmoid
0.8699999999999999,32.0 / 0.00024 / 0.0,Accuracy,test,32.0,0.000244140625,0.0,sigmoid
0.8494736842105264,32.0 / 0.00049 / 0.0,Accuracy,test,32.0,0.00048828125,0.0,sigmoid
0.5757894736842105,32.0 / 0.03125 / 0.0,Accuracy,test,32.0,0.03125,0.0,sigmoid
0.5652631578947369,32.0 / 0.0625 / 0.0,Accuracy,test,32.0,0.0625,0.0,sigmoid
0.5147368421052632,32.0 / 0.125 / 0.0,Accuracy,test,32.0,0.125,0.0,sigmoid
0.8800000000000001,32.0 / 0.00012 / 0.1,Accuracy,test,32.0,0.0001220703125,0.1,sigmoid
0.8699999999999999,32.0 / 0.00024 / 0.1,Accuracy,test,32.0,0.000244140625,0.1,sigmoid
0.8494736842105264,32.0 / 0.00049 / 0.1,Accuracy,test,32.0,0.00048828125,0.1,sigmoid
0.5947368421052632,32.0 / 0.01562 / 0.1,Accuracy,test,32.0,0.015625,0.1,sigmoid
0.6152631578947367,32.0 / 0.03125 / 0.1,Accuracy,test,32.0,0.03125,0.1,sigmoid
0.5036842105263157,32.0 / 0.0625 / 0.1,Accuracy,test,32.0,0.0625,0.1,sigmoid
0.5147368421052632,32.0 / 0.125 / 0.1,Accuracy,test,32.0,0.125,0.1,sigmoid
0.8594736842105263,32.0 / 0.00024 / 1.0,Accuracy,test,32.0,0.000244140625,1.0,sigmoid
0.8800000000000001,32.0 / 0.00049 / 1.0,Accuracy,test,32.0,0.00048828125,1.0,sigmoid
0.8600000000000001,32.0 / 0.00098 / 1.0,Accuracy,test,32.0,0.0009765625,1.0,sigmoid
0.8184210526315792,32.0 / 0.00195 / 1.0,Accuracy,test,32.0,0.001953125,1.0,sigmoid
0.7563157894736843,32.0 / 0.00391 / 1.0,Accuracy,test,32.0,0.00390625,1.0,sigmoid
0.5847368421052632,32.0 / 0.01562 / 1.0,Accuracy,test,32.0,0.015625,1.0,sigmoid
0.5852631578947368,32.0 / 0.03125 / 1.0,Accuracy,test,32.0,0.03125,1.0,sigmoid
0.5257894736842105,32.0 / 0.0625 / 1.0,Accuracy,test,32.0,0.0625,1.0,sigmoid
0.5357894736842105,32.0 / 0.125 / 1.0,Accuracy,test,32.0,0.125,1.0,sigmoid
0.4557894736842104,32.0 / 0.25 / 1.0,Accuracy,test,32.0,0.25,1.0,sigmoid
0.8800000000000001,64.0 / 6e-05 / 0.0,Accuracy,test,64.0,6.103515625e-05,0.0,sigmoid
0.8699999999999999,64.0 / 0.00012 / 0.0,Accuracy,test,64.0,0.0001220703125,0.0,sigmoid
0.8494736842105264,64.0 / 0.00024 / 0.0,Accuracy,test,64.0,0.000244140625,0.0,sigmoid
0.6052631578947368,64.0 / 0.01562 / 0.0,Accuracy,test,64.0,0.015625,0.0,sigmoid
0.6263157894736843,64.0 / 0.03125 / 0.0,Accuracy,test,64.0,0.03125,0.0,sigmoid
0.5547368421052632,64.0 / 0.0625 / 0.0,Accuracy,test,64.0,0.0625,0.0,sigmoid
0.5147368421052632,64.0 / 0.125 / 0.0,Accuracy,test,64.0,0.125,0.0,sigmoid
0.8800000000000001,64.0 / 6e-05 / 0.1,Accuracy,test,64.0,6.103515625e-05,0.1,sigmoid
0.8699999999999999,64.0 / 0.00012 / 0.1,Accuracy,test,64.0,0.0001220703125,0.1,sigmoid
0.8494736842105264,64.0 / 0.00024 / 0.1,Accuracy,test,64.0,0.000244140625,0.1,sigmoid
0.6568421052631578,64.0 / 0.03125 / 0.1,Accuracy,test,64.0,0.03125,0.1,sigmoid
0.5036842105263157,64.0 / 0.0625 / 0.1,Accuracy,test,64.0,0.0625,0.1,sigmoid
0.5147368421052632,64.0 / 0.125 / 0.1,Accuracy,test,64.0,0.125,0.1,sigmoid
0.8594736842105263,64.0 / 0.00012 / 1.0,Accuracy,test,64.0,0.0001220703125,1.0,sigmoid
0.8800000000000001,64.0 / 0.00024 / 1.0,Accuracy,test,64.0,0.000244140625,1.0,sigmoid
0.8600000000000001,64.0 / 0.00049 / 1.0,Accuracy,test,64.0,0.00048828125,1.0,sigmoid
0.8184210526315792,64.0 / 0.00098 / 1.0,Accuracy,test,64.0,0.0009765625,1.0,sigmoid
0.7763157894736843,64.0 / 0.00195 / 1.0,Accuracy,test,64.0,0.001953125,1.0,sigmoid
0.5747368421052632,64.0 / 0.01562 / 1.0,Accuracy,test,64.0,0.015625,1.0,sigmoid
0.5852631578947368,64.0 / 0.03125 / 1.0,Accuracy,test,64.0,0.03125,1.0,sigmoid
0.5152631578947368,64.0 / 0.0625 / 1.0,Accuracy,test,64.0,0.0625,1.0,sigmoid
0.5357894736842106,64.0 / 0.125 / 1.0,Accuracy,test,64.0,0.125,1.0,sigmoid
0.5357894736842106,64.0 / 0.25 / 1.0,Accuracy,test,64.0,0.25,1.0,sigmoid
0.8800000000000001,128.0 / 3e-05 / 0.0,Accuracy,test,128.0,3.0517578125e-05,0.0,sigmoid
0.8699999999999999,128.0 / 6e-05 / 0.0,Accuracy,test,128.0,6.103515625e-05,0.0,sigmoid
0.8494736842105264,128.0 / 0.00012 / 0.0,Accuracy,test,128.0,0.0001220703125,0.0,sigmoid
0.6157894736842106,128.0 / 0.01562 / 0.0,Accuracy,test,128.0,0.015625,0.0,sigmoid
0.6157894736842106,128.0 / 0.03125 / 0.0,Accuracy,test,128.0,0.03125,0.0,sigmoid
0.5442105263157895,128.0 / 0.0625 / 0.0,Accuracy,test,128.0,0.0625,0.0,sigmoid
0.5147368421052632,128.0 / 0.125 / 0.0,Accuracy,test,128.0,0.125,0.0,sigmoid
0.8800000000000001,128.0 / 3e-05 / 0.1,Accuracy,test,128.0,3.0517578125e-05,0.1,sigmoid
0.8699999999999999,128.0 / 6e-05 / 0.1,Accuracy,test,128.0,6.103515625e-05,0.1,sigmoid
0.8494736842105264,128.0 / 0.00012 / 0.1,Accuracy,test,128.0,0.0001220703125,0.1,sigmoid
0.6052631578947368,128.0 / 0.01562 / 0.1,Accuracy,test,128.0,0.015625,0.1,sigmoid
0.6163157894736843,128.0 / 0.03125 / 0.1,Accuracy,test,128.0,0.03125,0.1,sigmoid
0.5352631578947368,128.0 / 0.0625 / 0.1,Accuracy,test,128.0,0.0625,0.1,sigmoid
0.5147368421052632,128.0 / 0.125 / 0.1,Accuracy,test,128.0,0.125,0.1,sigmoid
0.5057894736842106,128.0 / 0.25 / 0.1,Accuracy,test,128.0,0.25,0.1,sigmoid
0.8594736842105263,128.0 / 6e-05 / 1.0,Accuracy,test,128.0,6.103515625e-05,1.0,sigmoid
0.8800000000000001,128.0 / 0.00012 / 1.0,Accuracy,test,128.0,0.0001220703125,1.0,sigmoid
0.8600000000000001,128.0 / 0.00024 / 1.0,Accuracy,test,128.0,0.000244140625,1.0,sigmoid
0.8184210526315792,128.0 / 0.00049 / 1.0,Accuracy,test,128.0,0.00048828125,1.0,sigmoid
0.7863157894736842,128.0 / 0.00098 / 1.0,Accuracy,test,128.0,0.0009765625,1.0,sigmoid
0.5942105263157894,128.0 / 0.00781 / 1.0,Accuracy,test,128.0,0.0078125,1.0,sigmoid
0.6052631578947368,128.0 / 0.01562 / 1.0,Accuracy,test,128.0,0.015625,1.0,sigmoid
0.5452631578947369,128.0 / 0.03125 / 1.0,Accuracy,test,128.0,0.03125,1.0,sigmoid
0.5357894736842106,128.0 / 0.0625 / 1.0,Accuracy,test,128.0,0.0625,1.0,sigmoid
0.5257894736842106,128.0 / 0.125 / 1.0,Accuracy,test,128.0,0.125,1.0,sigmoid
0.5357894736842106,128.0 / 0.25 / 1.0,Accuracy,test,128.0,0.25,1.0,sigmoid
0.8699999999999999,256.0 / 3e-05 / 0.0,Accuracy,test,256.0,3.0517578125e-05,0.0,sigmoid
0.8494736842105264,256.0 / 6e-05 / 0.0,Accuracy,test,256.0,6.103515625e-05,0.0,sigmoid
0.6457894736842105,256.0 / 0.01562 / 0.0,Accuracy,test,256.0,0.015625,0.0,sigmoid
0.6468421052631579,256.0 / 0.03125 / 0.0,Accuracy,test,256.0,0.03125,0.0,sigmoid
0.596842105263158,256.0 / 0.0625 / 0.0,Accuracy,test,256.0,0.0625,0.0,sigmoid
0.5147368421052632,256.0 / 0.125 / 0.0,Accuracy,test,256.0,0.125,0.0,sigmoid
0.8699999999999999,256.0 / 3e-05 / 0.1,Accuracy,test,256.0,3.0517578125e-05,0.1,sigmoid
0.8494736842105264,256.0 / 6e-05 / 0.1,Accuracy,test,256.0,6.103515625e-05,0.1,sigmoid
0.6357894736842106,256.0 / 0.01562 / 0.1,Accuracy,test,256.0,0.015625,0.1,sigmoid
0.6373684210526316,256.0 / 0.03125 / 0.1,Accuracy,test,256.0,0.03125,0.1,sigmoid
0.5352631578947368,256.0 / 0.0625 / 0.1,Accuracy,test,256.0,0.0625,0.1,sigmoid
0.5147368421052632,256.0 / 0.125 / 0.1,Accuracy,test,256.0,0.125,0.1,sigmoid
0.5057894736842106,256.0 / 0.25 / 0.1,Accuracy,test,256.0,0.25,0.1,sigmoid
0.8594736842105263,256.0 / 3e-05 / 1.0,Accuracy,test,256.0,3.0517578125e-05,1.0,sigmoid
0.8800000000000001,256.0 / 6e-05 / 1.0,Accuracy,test,256.0,6.103515625e-05,1.0,sigmoid
0.85,256.0 / 0.00012 / 1.0,Accuracy,test,256.0,0.0001220703125,1.0,sigmoid
0.8184210526315792,256.0 / 0.00024 / 1.0,Accuracy,test,256.0,0.000244140625,1.0,sigmoid
0.7863157894736842,256.0 / 0.00049 / 1.0,Accuracy,test,256.0,0.00048828125,1.0,sigmoid
0.6052631578947368,256.0 / 0.00781 / 1.0,Accuracy,test,256.0,0.0078125,1.0,sigmoid
0.6163157894736843,256.0 / 0.01562 / 1.0,Accuracy,test,256.0,0.015625,1.0,sigmoid
0.5457894736842105,256.0 / 0.03125 / 1.0,Accuracy,test,256.0,0.03125,1.0,sigmoid
0.5357894736842106,256.0 / 0.0625 / 1.0,Accuracy,test,256.0,0.0625,1.0,sigmoid
0.5463157894736842,256.0 / 0.125 / 1.0,Accuracy,test,256.0,0.125,1.0,sigmoid
0.4557894736842104,256.0 / 0.25 / 1.0,Accuracy,test,256.0,0.25,1.0,sigmoid
0.8494736842105264,512.0 / 3e-05 / 0.0,Accuracy,test,512.0,3.0517578125e-05,0.0,sigmoid
0.6863157894736842,512.0 / 0.01562 / 0.0,Accuracy,test,512.0,0.015625,0.0,sigmoid
0.6873684210526316,512.0 / 0.03125 / 0.0,Accuracy,test,512.0,0.03125,0.0,sigmoid
0.596842105263158,512.0 / 0.0625 / 0.0,Accuracy,test,512.0,0.0625,0.0,sigmoid
0.5147368421052632,512.0 / 0.125 / 0.0,Accuracy,test,512.0,0.125,0.0,sigmoid
0.8494736842105264,512.0 / 3e-05 / 0.1,Accuracy,test,512.0,3.0517578125e-05,0.1,sigmoid
0.6563157894736842,512.0 / 0.01562 / 0.1,Accuracy,test,512.0,0.015625,0.1,sigmoid
0.6473684210526316,512.0 / 0.03125 / 0.1,Accuracy,test,512.0,0.03125,0.1,sigmoid
0.5352631578947368,512.0 / 0.0625 / 0.1,Accuracy,test,512.0,0.0625,0.1,sigmoid
0.5147368421052632,512.0 / 0.125 / 0.1,Accuracy,test,512.0,0.125,0.1,sigmoid
0.5057894736842106,512.0 / 0.25 / 0.1,Accuracy,test,512.0,0.25,0.1,sigmoid
0.8800000000000001,512.0 / 3e-05 / 1.0,Accuracy,test,512.0,3.0517578125e-05,1.0,sigmoid
0.85,512.0 / 6e-05 / 1.0,Accuracy,test,512.0,6.103515625e-05,1.0,sigmoid
0.8184210526315792,512.0 / 0.00012 / 1.0,Accuracy,test,512.0,0.0001220703125,1.0,sigmoid
0.6152631578947367,512.0 / 0.00391 / 1.0,Accuracy,test,512.0,0.00390625,1.0,sigmoid
0.6163157894736843,512.0 / 0.00781 / 1.0,Accuracy,test,512.0,0.0078125,1.0,sigmoid
0.6263157894736843,512.0 / 0.01562 / 1.0,Accuracy,test,512.0,0.015625,1.0,sigmoid
0.5457894736842105,512.0 / 0.03125 / 1.0,Accuracy,test,512.0,0.03125,1.0,sigmoid
0.5357894736842106,512.0 / 0.0625 / 1.0,Accuracy,test,512.0,0.0625,1.0,sigmoid
0.5463157894736842,512.0 / 0.125 / 1.0,Accuracy,test,512.0,0.125,1.0,sigmoid
0.4557894736842104,512.0 / 0.25 / 1.0,Accuracy,test,512.0,0.25,1.0,sigmoid
0.6873684210526316,1024.0 / 0.03125 / 0.0,Accuracy,test,1024.0,0.03125,0.0,sigmoid
0.596842105263158,1024.0 / 0.0625 / 0.0,Accuracy,test,1024.0,0.0625,0.0,sigmoid
0.5147368421052632,1024.0 / 0.125 / 0.0,Accuracy,test,1024.0,0.125,0.0,sigmoid
0.6252631578947369,1024.0 / 0.01562 / 0.1,Accuracy,test,1024.0,0.015625,0.1,sigmoid
0.6473684210526316,1024.0 / 0.03125 / 0.1,Accuracy,test,1024.0,0.03125,0.1,sigmoid
0.5352631578947368,1024.0 / 0.0625 / 0.1,Accuracy,test,1024.0,0.0625,0.1,sigmoid
0.5147368421052632,1024.0 / 0.125 / 0.1,Accuracy,test,1024.0,0.125,0.1,sigmoid
0.85,1024.0 / 3e-05 / 1.0,Accuracy,test,1024.0,3.0517578125e-05,1.0,sigmoid
0.8184210526315792,1024.0 / 6e-05 / 1.0,Accuracy,test,1024.0,6.103515625e-05,1.0,sigmoid
0.6152631578947367,1024.0 / 0.00391 / 1.0,Accuracy,test,1024.0,0.00390625,1.0,sigmoid
0.6568421052631579,1024.0 / 0.00781 / 1.0,Accuracy,test,1024.0,0.0078125,1.0,sigmoid
0.6473684210526316,1024.0 / 0.01562 / 1.0,Accuracy,test,1024.0,0.015625,1.0,sigmoid
0.5457894736842105,1024.0 / 0.03125 / 1.0,Accuracy,test,1024.0,0.03125,1.0,sigmoid
0.5257894736842105,1024.0 / 0.0625 / 1.0,Accuracy,test,1024.0,0.0625,1.0,sigmoid
0.5463157894736842,1024.0 / 0.125 / 1.0,Accuracy,test,1024.0,0.125,1.0,sigmoid
0.4557894736842104,1024.0 / 0.25 / 1.0,Accuracy,test,1024.0,0.25,1.0,sigmoid
0.7163157894736842,2048.0 / 0.01562 / 0.0,Accuracy,test,2048.0,0.015625,0.0,sigmoid
0.7273684210526317,2048.0 / 0.03125 / 0.0,Accuracy,test,2048.0,0.03125,0.0,sigmoid
0.596842105263158,2048.0 / 0.0625 / 0.0,Accuracy,test,2048.0,0.0625,0.0,sigmoid
0.5147368421052632,2048.0 / 0.125 / 0.0,Accuracy,test,2048.0,0.125,0.0,sigmoid
0.6868421052631579,2048.0 / 0.01562 / 0.1,Accuracy,test,2048.0,0.015625,0.1,sigmoid
0.6473684210526316,2048.0 / 0.03125 / 0.1,Accuracy,test,2048.0,0.03125,0.1,sigmoid
0.5352631578947368,2048.0 / 0.0625 / 0.1,Accuracy,test,2048.0,0.0625,0.1,sigmoid
0.5147368421052632,2048.0 / 0.125 / 0.1,Accuracy,test,2048.0,0.125,0.1,sigmoid
0.8184210526315792,2048.0 / 3e-05 / 1.0,Accuracy,test,2048.0,3.0517578125e-05,1.0,sigmoid
0.6563157894736843,2048.0 / 0.00391 / 1.0,Accuracy,test,2048.0,0.00390625,1.0,sigmoid
0.6463157894736842,2048.0 / 0.00781 / 1.0,Accuracy,test,2048.0,0.0078125,1.0,sigmoid
0.6273684210526316,2048.0 / 0.01562 / 1.0,Accuracy,test,2048.0,0.015625,1.0,sigmoid
0.5563157894736841,2048.0 / 0.03125 / 1.0,Accuracy,test,2048.0,0.03125,1.0,sigmoid
0.5257894736842105,2048.0 / 0.0625 / 1.0,Accuracy,test,2048.0,0.0625,1.0,sigmoid
0.5463157894736842,2048.0 / 0.125 / 1.0,Accuracy,test,2048.0,0.125,1.0,sigmoid
0.4557894736842104,2048.0 / 0.25 / 1.0,Accuracy,test,2048.0,0.25,1.0,sigmoid
0.6763157894736842,4096.0 / 0.00781 / 0.0,Accuracy,test,4096.0,0.0078125,0.0,sigmoid
0.726842105263158,4096.0 / 0.01562 / 0.0,Accuracy,test,4096.0,0.015625,0.0,sigmoid
0.716842105263158,4096.0 / 0.03125 / 0.0,Accuracy,test,4096.0,0.03125,0.0,sigmoid
0.596842105263158,4096.0 / 0.0625 / 0.0,Accuracy,test,4096.0,0.0625,0.0,sigmoid
0.5147368421052632,4096.0 / 0.125 / 0.0,Accuracy,test,4096.0,0.125,0.0,sigmoid
0.6968421052631578,4096.0 / 0.01562 / 0.1,Accuracy,test,4096.0,0.015625,0.1,sigmoid
0.6673684210526315,4096.0 / 0.03125 / 0.1,Accuracy,test,4096.0,0.03125,0.1,sigmoid
0.5352631578947368,4096.0 / 0.0625 / 0.1,Accuracy,test,4096.0,0.0625,0.1,sigmoid
0.5147368421052632,4096.0 / 0.125 / 0.1,Accuracy,test,4096.0,0.125,0.1,sigmoid
0.6657894736842105,4096.0 / 0.00391 / 1.0,Accuracy,test,4096.0,0.00390625,1.0,sigmoid
0.6668421052631579,4096.0 / 0.00781 / 1.0,Accuracy,test,4096.0,0.0078125,1.0,sigmoid
0.6373684210526316,4096.0 / 0.01562 / 1.0,Accuracy,test,4096.0,0.015625,1.0,sigmoid
0.5563157894736841,4096.0 / 0.03125 / 1.0,Accuracy,test,4096.0,0.03125,1.0,sigmoid
0.5257894736842105,4096.0 / 0.0625 / 1.0,Accuracy,test,4096.0,0.0625,1.0,sigmoid
0.5463157894736842,4096.0 / 0.125 / 1.0,Accuracy,test,4096.0,0.125,1.0,sigmoid
0.4557894736842104,4096.0 / 0.25 / 1.0,Accuracy,test,4096.0,0.25,1.0,sigmoid
0.6557894736842106,8192.0 / 0.00391 / 0.0,Accuracy,test,8192.0,0.00390625,0.0,sigmoid
0.6763157894736842,8192.0 / 0.00781 / 0.0,Accuracy,test,8192.0,0.0078125,0.0,sigmoid
0.7473684210526316,8192.0 / 0.01562 / 0.0,Accuracy,test,8192.0,0.015625,0.0,sigmoid
0.716842105263158,8192.0 / 0.03125 / 0.0,Accuracy,test,8192.0,0.03125,0.0,sigmoid
0.596842105263158,8192.0 / 0.0625 / 0.0,Accuracy,test,8192.0,0.0625,0.0,sigmoid
0.5147368421052632,8192.0 / 0.125 / 0.0,Accuracy,test,8192.0,0.125,0.0,sigmoid
0.6763157894736842,8192.0 / 0.00391 / 0.1,Accuracy,test,8192.0,0.00390625,0.1,sigmoid
0.7068421052631579,8192.0 / 0.00781 / 0.1,Accuracy,test,8192.0,0.0078125,0.1,sigmoid
0.6968421052631578,8192.0 / 0.01562 / 0.1,Accuracy,test,8192.0,0.015625,0.1,sigmoid
0.6673684210526315,8192.0 / 0.03125 / 0.1,Accuracy,test,8192.0,0.03125,0.1,sigmoid
0.5352631578947368,8192.0 / 0.0625 / 0.1,Accuracy,test,8192.0,0.0625,0.1,sigmoid
0.5147368421052632,8192.0 / 0.125 / 0.1,Accuracy,test,8192.0,0.125,0.1,sigmoid
0.6757894736842105,8192.0 / 0.00391 / 1.0,Accuracy,test,8192.0,0.00390625,1.0,sigmoid
0.6773684210526316,8192.0 / 0.00781 / 1.0,Accuracy,test,8192.0,0.0078125,1.0,sigmoid
0.6373684210526316,8192.0 / 0.01562 / 1.0,Accuracy,test,8192.0,0.015625,1.0,sigmoid
0.5563157894736841,8192.0 / 0.03125 / 1.0,Accuracy,test,8192.0,0.03125,1.0,sigmoid
0.5257894736842105,8192.0 / 0.0625 / 1.0,Accuracy,test,8192.0,0.0625,1.0,sigmoid
0.5463157894736842,8192.0 / 0.125 / 1.0,Accuracy,test,8192.0,0.125,1.0,sigmoid
0.4557894736842104,8192.0 / 0.25 / 1.0,Accuracy,test,8192.0,0.25,1.0,sigmoid
0.6557894736842106,16384.0 / 0.00195 / 0.0,Accuracy,test,16384.0,0.001953125,0.0,sigmoid
0.6863157894736842,16384.0 / 0.00391 / 0.0,Accuracy,test,16384.0,0.00390625,0.0,sigmoid
0.7078947368421054,16384.0 / 0.00781 / 0.0,Accuracy,test,16384.0,0.0078125,0.0,sigmoid
0.7578947368421053,16384.0 / 0.01562 / 0.0,Accuracy,test,16384.0,0.015625,0.0,sigmoid
0.716842105263158,16384.0 / 0.03125 / 0.0,Accuracy,test,16384.0,0.03125,0.0,sigmoid
0.596842105263158,16384.0 / 0.0625 / 0.0,Accuracy,test,16384.0,0.0625,0.0,sigmoid
0.5147368421052632,16384.0 / 0.125 / 0.0,Accuracy,test,16384.0,0.125,0.0,sigmoid
0.6557894736842106,16384.0 / 0.00195 / 0.1,Accuracy,test,16384.0,0.001953125,0.1,sigmoid
0.6763157894736842,16384.0 / 0.00391 / 0.1,Accuracy,test,16384.0,0.00390625,0.1,sigmoid
0.716842105263158,16384.0 / 0.01562 / 0.1,Accuracy,test,16384.0,0.015625,0.1,sigmoid
0.6673684210526315,16384.0 / 0.03125 / 0.1,Accuracy,test,16384.0,0.03125,0.1,sigmoid
0.5352631578947368,16384.0 / 0.0625 / 0.1,Accuracy,test,16384.0,0.0625,0.1,sigmoid
0.5147368421052632,16384.0 / 0.125 / 0.1,Accuracy,test,16384.0,0.125,0.1,sigmoid
0.7073684210526315,16384.0 / 0.00781 / 1.0,Accuracy,test,16384.0,0.0078125,1.0,sigmoid
0.6773684210526316,16384.0 / 0.01562 / 1.0,Accuracy,test,16384.0,0.015625,1.0,sigmoid
0.5563157894736841,16384.0 / 0.03125 / 1.0,Accuracy,test,16384.0,0.03125,1.0,sigmoid
0.5257894736842105,16384.0 / 0.0625 / 1.0,Accuracy,test,16384.0,0.0625,1.0,sigmoid
0.5463157894736842,16384.0 / 0.125 / 1.0,Accuracy,test,16384.0,0.125,1.0,sigmoid
0.4557894736842104,16384.0 / 0.25 / 1.0,Accuracy,test,16384.0,0.25,1.0,sigmoid
0.6557894736842106,32768.0 / 0.00098 / 0.0,Accuracy,test,32768.0,0.0009765625,0.0,sigmoid
0.6863157894736842,32768.0 / 0.00195 / 0.0,Accuracy,test,32768.0,0.001953125,0.0,sigmoid
0.7678947368421053,32768.0 / 0.01562 / 0.0,Accuracy,test,32768.0,0.015625,0.0,sigmoid
0.716842105263158,32768.0 / 0.03125 / 0.0,Accuracy,test,32768.0,0.03125,0.0,sigmoid
0.596842105263158,32768.0 / 0.0625 / 0.0,Accuracy,test,32768.0,0.0625,0.0,sigmoid
0.5147368421052632,32768.0 / 0.125 / 0.0,Accuracy,test,32768.0,0.125,0.0,sigmoid
0.6557894736842106,32768.0 / 0.00098 / 0.1,Accuracy,test,32768.0,0.0009765625,0.1,sigmoid
0.6763157894736842,32768.0 / 0.00195 / 0.1,Accuracy,test,32768.0,0.001953125,0.1,sigmoid
0.6978947368421053,32768.0 / 0.00391 / 0.1,Accuracy,test,32768.0,0.00390625,0.1,sigmoid
0.7068421052631579,32768.0 / 0.01562 / 0.1,Accuracy,test,32768.0,0.015625,0.1,sigmoid
0.6673684210526315,32768.0 / 0.03125 / 0.1,Accuracy,test,32768.0,0.03125,0.1,sigmoid
0.5352631578947368,32768.0 / 0.0625 / 0.1,Accuracy,test,32768.0,0.0625,0.1,sigmoid
0.5147368421052632,32768.0 / 0.125 / 0.1,Accuracy,test,32768.0,0.125,0.1,sigmoid
0.7073684210526315,32768.0 / 0.00781 / 1.0,Accuracy,test,32768.0,0.0078125,1.0,sigmoid
