Result,model_param,Score,type,learning_rate,n_estimators,max_depth,max_features,subsample,min_samples_split,min_samples_leaf
0.9510280373831776,0.09092369385630057 / 157 / 6 / 0.7616551750805415 / 0.23295947475363377 / 0.08802521648180978 / 2,Accuracy,train,0.09092369385630057,157,6,0.7616551750805415,0.23295947475363377,0.08802521648180978,2
,0.013660117233480703 / 67 / 3 / 1.0903413133417772 / 0.9390676985128962 / 0.03782093643650837 / 7,Accuracy,train,0.013660117233480703,67,3,1.0903413133417772,0.9390676985128962,0.03782093643650837,7
0.9054205607476635,0.15761252037989426 / 114 / 3 / 0.19169933511143014 / 0.23877714576830233 / 0.08837787874517845 / 7,Accuracy,train,0.15761252037989426,114,3,0.19169933511143014,0.23877714576830233,0.08837787874517845,7
0.9276635514018692,0.012681090210012071 / 189 / 7 / 0.1451006772203232 / 0.956415697559425 / 0.0687445210810534 / 1,Accuracy,train,0.012681090210012071,189,7,0.1451006772203232,0.956415697559425,0.0687445210810534,1
,0.08011022668748045 / 108 / 6 / 1.089184909813359 / 0.40158023642548746 / 0.1586752939205465 / 7,Accuracy,train,0.08011022668748045,108,6,1.089184909813359,0.40158023642548746,0.1586752939205465,7
,0.13011545306948125 / 69 / 7 / 1.0691026301408113 / 0.9949078226464353 / 0.08773905500145882 / 1,Accuracy,train,0.13011545306948125,69,7,1.0691026301408113,0.9949078226464353,0.08773905500145882,1
0.7759813084112149,0.14161912939455706 / 125 / 4 / 0.3729593748563149 / 0.03542236841854507 / 0.016656499529985516 / 9,Accuracy,train,0.14161912939455706,125,4,0.3729593748563149,0.03542236841854507,0.016656499529985516,9
0.8463551401869159,0.05935770480548065 / 87 / 2 / 0.6508573706091393 / 0.2597537837603262 / 0.0712679819606048 / 2,Accuracy,train,0.05935770480548065,87,2,0.6508573706091393,0.2597537837603262,0.0712679819606048,2
0.8230841121495327,0.11851301705328773 / 77 / 3 / 0.6326025194007621 / 0.07613085949030018 / 0.0430274802924717 / 5,Accuracy,train,0.11851301705328773,77,3,0.6326025194007621,0.07613085949030018,0.0430274802924717,5
0.9812149532710279,0.1375872593641363 / 149 / 4 / 0.2604001053300721 / 0.6186113782151843 / 0.1495135525764608 / 9,Accuracy,train,0.1375872593641363,149,4,0.2604001053300721,0.6186113782151843,0.1495135525764608,9
0.8450467289719625,0.020175558865775788 / 167 / 4 / 0.2663775869322723 / 0.34588305695295674 / 0.1162858006903944 / 6,Accuracy,train,0.020175558865775788,167,4,0.2663775869322723,0.34588305695295674,0.1162858006903944,6
0.9685981308411215,0.10313732766512156 / 174 / 4 / 0.9524146591986477 / 0.3836122604056218 / 0.10713604651028613 / 4,Accuracy,train,0.10313732766512156,174,4,0.9524146591986477,0.3836122604056218,0.10713604651028613,4
0.8828971962616823,0.05475616464849889 / 76 / 3 / 0.8728227800168045 / 0.8680543225322929 / 0.10817668214217027 / 4,Accuracy,train,0.05475616464849889,76,3,0.8728227800168045,0.8680543225322929,0.10817668214217027,4
0.9688785046728972,0.1544854980160198 / 55 / 5 / 0.8312700669736856 / 0.7600940784380972 / 0.10577889214961282 / 5,Accuracy,train,0.1544854980160198,55,5,0.8312700669736856,0.7600940784380972,0.10577889214961282,5
0.9705607476635514,0.07634481435713653 / 113 / 4 / 0.509334006315043 / 0.868122813490531 / 0.04449319088366293 / 6,Accuracy,train,0.07634481435713653,113,4,0.509334006315043,0.868122813490531,0.04449319088366293,6
0.8810280373831777,0.11723860603033714 / 194 / 3 / 0.964358249839637 / 0.09116449040619168 / 0.03388686074188967 / 8,Accuracy,train,0.11723860603033714,194,3,0.964358249839637,0.09116449040619168,0.03388686074188967,8
0.8770093457943926,0.0330487057241669 / 142 / 4 / 0.9447832281168876 / 0.13124487768238757 / 0.012679283871747906 / 4,Accuracy,train,0.0330487057241669,142,4,0.9447832281168876,0.13124487768238757,0.012679283871747906,4
,0.014878926923687787 / 66 / 5 / 1.0675112636137778 / 0.6073064482626712 / 0.12948059364642645 / 4,Accuracy,train,0.014878926923687787,66,5,1.0675112636137778,0.6073064482626712,0.12948059364642645,4
0.877196261682243,0.04713099334050627 / 166 / 2 / 0.3005247267003367 / 0.5902639388856225 / 0.03412382036172851 / 9,Accuracy,train,0.04713099334050627,166,2,0.3005247267003367,0.5902639388856225,0.03412382036172851,9
0.9832710280373831,0.07498701234574834 / 113 / 6 / 0.24958064266756577 / 0.3955450838799687 / 0.020867033169183834 / 5,Accuracy,train,0.07498701234574834,113,6,0.24958064266756577,0.3955450838799687,0.020867033169183834,5
0.8768224299065421,0.11864279621896177 / 95 / 4 / 0.20493017841817487 / 0.14249554290151323 / 0.025418860673899854 / 1,Accuracy,train,0.11864279621896177,95,4,0.20493017841817487,0.14249554290151323,0.025418860673899854,1
0.8372897196261683,0.14064536856191284 / 176 / 3 / 0.7253046602139478 / 0.08011484638467514 / 0.06091752888142091 / 4,Accuracy,train,0.14064536856191284,176,3,0.7253046602139478,0.08011484638467514,0.06091752888142091,4
0.9600934579439253,0.14076753498883027 / 168 / 3 / 0.4290174378146622 / 0.4336553339563889 / 0.12164185983924333 / 4,Accuracy,train,0.14076753498883027,168,3,0.4290174378146622,0.4336553339563889,0.12164185983924333,4
0.9709345794392524,0.15621897432201748 / 142 / 4 / 0.1815264895524267 / 0.4183997886676527 / 0.11203423636469369 / 3,Accuracy,train,0.15621897432201748,142,4,0.1815264895524267,0.4183997886676527,0.11203423636469369,3
0.85,0.0405367420513364 / 73 / 5 / 0.2741933365782536 / 0.42549333444807536 / 0.1190753604649462 / 5,Accuracy,train,0.0405367420513364,73,5,0.2741933365782536,0.42549333444807536,0.1190753604649462,5
0.9675700934579439,0.06189024888204444 / 145 / 5 / 0.8677238880667802 / 0.5880583780900792 / 0.09149507850449325 / 8,Accuracy,train,0.06189024888204444,145,5,0.8677238880667802,0.5880583780900792,0.09149507850449325,8
,0.15881999745110087 / 89 / 3 / 1.012363345616691 / 0.8359980637812094 / 0.10344498753452241 / 3,Accuracy,train,0.15881999745110087,89,3,1.012363345616691,0.8359980637812094,0.10344498753452241,3
0.860373831775701,0.04536881409388148 / 63 / 3 / 0.8158249646820885 / 0.9713950940416396 / 0.10488107998394591 / 7,Accuracy,train,0.04536881409388148,63,3,0.8158249646820885,0.9713950940416396,0.10488107998394591,7
0.9143925233644861,0.03714654290642346 / 109 / 6 / 0.16913278618661945 / 0.4050207990803215 / 0.047084661160476556 / 9,Accuracy,train,0.03714654290642346,109,6,0.16913278618661945,0.4050207990803215,0.047084661160476556,9
0.9149532710280374,0.09893775997476727 / 172 / 2 / 0.7626212790083203 / 0.3121480566964471 / 0.034528580887753416 / 7,Accuracy,train,0.09893775997476727,172,2,0.7626212790083203,0.3121480566964471,0.034528580887753416,7
0.8666355140186915,0.06985689192056665 / 94 / 4 / 0.7567366645412922 / 0.23702785710833618 / 0.1260209688529901 / 1,Accuracy,train,0.06985689192056665,94,4,0.7567366645412922,0.23702785710833618,0.1260209688529901,1
0.8532710280373832,0.045201105739232667 / 69 / 3 / 0.17349674733001266 / 0.5878843711103869 / 0.07463312854927089 / 9,Accuracy,train,0.045201105739232667,69,3,0.17349674733001266,0.5878843711103869,0.07463312854927089,9
0.9395327102803739,0.15228750322771506 / 156 / 2 / 0.26704190790094984 / 0.7364020150656405 / 0.06690378848836356 / 4,Accuracy,train,0.15228750322771506,156,2,0.26704190790094984,0.7364020150656405,0.06690378848836356,4
0.9701869158878506,0.04087618150551524 / 86 / 6 / 0.13418776593915818 / 0.9366056922949615 / 0.028445621279444007 / 2,Accuracy,train,0.04087618150551524,86,6,0.13418776593915818,0.9366056922949615,0.028445621279444007,2
0.9749532710280373,0.15799451844382703 / 78 / 4 / 0.10493998093440962 / 0.8679182945200221 / 0.058469598560541784 / 2,Accuracy,train,0.15799451844382703,78,4,0.10493998093440962,0.8679182945200221,0.058469598560541784,2
0.9109345794392523,0.07821097834507885 / 177 / 4 / 0.5888465802569202 / 0.13271465381927738 / 0.030947688213446935 / 6,Accuracy,train,0.07821097834507885,177,4,0.5888465802569202,0.13271465381927738,0.030947688213446935,6
0.833551401869159,0.03153135430590893 / 134 / 3 / 0.30185345212294834 / 0.09390071578941839 / 0.03435728419934813 / 7,Accuracy,train,0.03153135430590893,134,3,0.30185345212294834,0.09390071578941839,0.03435728419934813,7
0.9458878504672897,0.0661445150709689 / 96 / 7 / 0.5971747640084273 / 0.5706097466388297 / 0.1346315787012558 / 1,Accuracy,train,0.0661445150709689,96,7,0.5971747640084273,0.5706097466388297,0.1346315787012558,1
0.9764485981308411,0.06907966084812377 / 112 / 6 / 0.6771852367117481 / 0.9771741842213173 / 0.15991205886559998 / 2,Accuracy,train,0.06907966084812377,112,6,0.6771852367117481,0.9771741842213173,0.15991205886559998,2
0.8966355140186917,0.0590549742344858 / 72 / 7 / 0.5381723464119876 / 0.435583314812933 / 0.12434277021649236 / 2,Accuracy,train,0.0590549742344858,72,7,0.5381723464119876,0.435583314812933,0.12434277021649236,2
0.8777570093457945,0.06942590374138831 / 84 / 6 / 0.4804197042327977 / 0.22726962726315147 / 0.09947282124781323 / 9,Accuracy,train,0.06942590374138831,84,6,0.4804197042327977,0.22726962726315147,0.09947282124781323,9
0.8361682242990656,0.1527217839498987 / 61 / 3 / 0.579181877629731 / 0.1489918559701947 / 0.13206494324793797 / 5,Accuracy,train,0.1527217839498987,61,3,0.579181877629731,0.1489918559701947,0.13206494324793797,5
,0.06701117634058079 / 127 / 5 / 1.0344360268055144 / 0.48587175918632564 / 0.03918374847779515 / 6,Accuracy,train,0.06701117634058079,127,5,1.0344360268055144,0.48587175918632564,0.03918374847779515,6
0.9585046728971964,0.04851648515807619 / 155 / 5 / 0.7700960346109417 / 0.6103337833109184 / 0.09713980798941965 / 3,Accuracy,train,0.04851648515807619,155,5,0.7700960346109417,0.6103337833109184,0.09713980798941965,3
,0.11742260113347902 / 56 / 2 / 1.076725238662579 / 0.6811178539649828 / 0.08837215607741775 / 9,Accuracy,train,0.11742260113347902,56,2,1.076725238662579,0.6811178539649828,0.08837215607741775,9
0.9132710280373832,0.03721575215434404 / 91 / 6 / 0.28458512953703297 / 0.9177524891713773 / 0.1290110887221756 / 8,Accuracy,train,0.03721575215434404,91,6,0.28458512953703297,0.9177524891713773,0.1290110887221756,8
0.8641121495327102,0.07367911377945427 / 155 / 7 / 0.9059925497751581 / 0.11230434441121917 / 0.06602645245575814 / 1,Accuracy,train,0.07367911377945427,155,7,0.9059925497751581,0.11230434441121917,0.06602645245575814,1
0.8790654205607475,0.10164714832764875 / 98 / 3 / 0.4607725191105998 / 0.23687055897448206 / 0.12549170503775184 / 8,Accuracy,train,0.10164714832764875,98,3,0.4607725191105998,0.23687055897448206,0.12549170503775184,8
0.8496261682242991,0.12707882728657927 / 138 / 3 / 0.8319580675856345 / 0.09553531383466818 / 0.07356073804731442 / 4,Accuracy,train,0.12707882728657927,138,3,0.8319580675856345,0.09553531383466818,0.07356073804731442,4
0.9250467289719626,0.10357889870148594 / 157 / 2 / 0.523944812913302 / 0.8627970775432285 / 0.03520213116172951 / 5,Accuracy,train,0.10357889870148594,157,2,0.523944812913302,0.8627970775432285,0.03520213116172951,5
0.8067289719626167,0.06618101782710437 / 152 / 6 / 0.28343478986616377 / 0.44583275285359114 / 0.09979877262955549 / 8,Accuracy,test,0.06618101782710437,152,6,0.28343478986616377,0.44583275285359114,0.09979877262955549,8
,0.15548647782429914 / 70 / 5 / 1.0385527090157503 / 0.6174815096277165 / 0.03727374508106509 / 2,Accuracy,test,0.15548647782429914,70,5,1.0385527090157503,0.6174815096277165,0.03727374508106509,2
0.8037383177570092,0.10174797407324213 / 64 / 6 / 0.5319450186421157 / 0.45606998421703593 / 0.08871619903875837 / 1,Accuracy,test,0.10174797407324213,64,6,0.5319450186421157,0.45606998421703593,0.08871619903875837,1
0.8044859813084113,0.11204613078816694 / 63 / 2 / 0.16505159298527952 / 0.8083973481164611 / 0.15133026335272792 / 4,Accuracy,test,0.11204613078816694,63,2,0.16505159298527952,0.8083973481164611,0.15133026335272792,4
0.783177570093458,0.14639806031181732 / 183 / 5 / 0.2822360877880623 / 0.20794166286818883 / 0.056756661413411645 / 4,Accuracy,test,0.14639806031181732,183,5,0.2822360877880623,0.20794166286818883,0.056756661413411645,4
,0.09515504917299872 / 63 / 6 / 1.0695846277645586 / 0.7272719958564209 / 0.06927253540027216 / 2,Accuracy,test,0.09515504917299872,63,6,1.0695846277645586,0.7272719958564209,0.06927253540027216,2
0.8153271028037382,0.058981115320875306 / 131 / 7 / 0.2959828624191452 / 0.5396921323890798 / 0.15417580365240238 / 9,Accuracy,test,0.058981115320875306,131,7,0.2959828624191452,0.5396921323890798,0.15417580365240238,9
0.7809345794392524,0.09801267484957722 / 94 / 2 / 0.38093450968738074 / 0.07455064367977082 / 0.05444102585561236 / 9,Accuracy,test,0.09801267484957722,94,2,0.38093450968738074,0.07455064367977082,0.05444102585561236,9
0.8026168224299065,0.1580330404900776 / 130 / 2 / 0.2987156815341724 / 0.71134195274865 / 0.012111973407262668 / 8,Accuracy,test,0.1580330404900776,130,2,0.2987156815341724,0.71134195274865,0.012111973407262668,8
0.8097196261682242,0.12852633107968084 / 77 / 4 / 0.17404465173409037 / 0.8631034258755935 / 0.10766155382529166 / 7,Accuracy,test,0.12852633107968084,77,4,0.17404465173409037,0.8631034258755935,0.10766155382529166,7
0.8149532710280374,0.10349471902413368 / 86 / 3 / 0.19541011649041132 / 0.7296061783380641 / 0.05664734825734933 / 7,Accuracy,test,0.10349471902413368,86,3,0.19541011649041132,0.7296061783380641,0.05664734825734933,7
0.8100934579439253,0.026183714048995665 / 192 / 2 / 0.41435598107632665 / 0.7555511385430487 / 0.14613497108891396 / 4,Accuracy,test,0.026183714048995665,192,2,0.41435598107632665,0.7555511385430487,0.14613497108891396,4
0.8082242990654205,0.04431972482374337 / 111 / 4 / 0.7947849330397045 / 0.6334037565104235 / 0.10365310722006899 / 2,Accuracy,test,0.04431972482374337,111,4,0.7947849330397045,0.6334037565104235,0.10365310722006899,2
0.7962616822429907,0.14071908852815765 / 124 / 5 / 0.31844043721683357 / 0.32434502100527396 / 0.14388384977349666 / 4,Accuracy,test,0.14071908852815765,124,5,0.31844043721683357,0.32434502100527396,0.14388384977349666,4
0.8059813084112151,0.13270221488837397 / 186 / 2 / 0.404781258158029 / 0.4848299713589832 / 0.08661209538663485 / 6,Accuracy,test,0.13270221488837397,186,2,0.404781258158029,0.4848299713589832,0.08661209538663485,6
0.7446728971962617,0.11386540493354054 / 162 / 3 / 0.43761517140362793 / 0.06489224710898156 / 0.04281463293596054 / 6,Accuracy,test,0.11386540493354054,162,3,0.43761517140362793,0.06489224710898156,0.04281463293596054,6
0.799626168224299,0.048087312090151706 / 150 / 5 / 0.35178229582536413 / 0.2848404943774676 / 0.1168405884886663 / 2,Accuracy,test,0.048087312090151706,150,5,0.35178229582536413,0.2848404943774676,0.1168405884886663,2
,0.01553304210317992 / 178 / 2 / 1.076614955832653 / 0.23956189066697242 / 0.014957609935082258 / 6,Accuracy,test,0.01553304210317992,178,2,1.076614955832653,0.23956189066697242,0.014957609935082258,6
0.7865420560747663,0.03173423081368346 / 117 / 5 / 0.5477831645730916 / 0.08085332633271525 / 0.046308290726725064 / 6,Accuracy,test,0.03173423081368346,117,5,0.5477831645730916,0.08085332633271525,0.046308290726725064,6
0.8130841121495326,0.06544816840921067 / 147 / 2 / 0.8282163486118596 / 0.6335297107608947 / 0.08054509516690575 / 8,Accuracy,test,0.06544816840921067,147,2,0.8282163486118596,0.6335297107608947,0.08054509516690575,8
0.8044859813084111,0.09036620261121377 / 52 / 2 / 0.25071754396542945 / 0.5908929431882418 / 0.11437192101863228 / 6,Accuracy,test,0.09036620261121377,52,2,0.25071754396542945,0.5908929431882418,0.11437192101863228,6
0.8074766355140186,0.11163465427634235 / 101 / 4 / 0.8111495324380178 / 0.940523264489604 / 0.06229989809375941 / 3,Accuracy,test,0.11163465427634235,101,4,0.8111495324380178,0.940523264489604,0.06229989809375941,3
0.7992523364485982,0.06963580316312834 / 91 / 3 / 0.937710105907328 / 0.2579416277151556 / 0.027021028186088362 / 9,Accuracy,test,0.06963580316312834,91,3,0.937710105907328,0.2579416277151556,0.027021028186088362,9
,0.10899760690512685 / 51 / 3 / 1.0821683433294356 / 0.9962536997579243 / 0.08944758675340096 / 4,Accuracy,test,0.10899760690512685,51,3,1.0821683433294356,0.9962536997579243,0.08944758675340096,4
,0.15481290269331904 / 148 / 6 / 1.0004180571633305 / 0.7003578299727713 / 0.0608544686573051 / 7,Accuracy,test,0.15481290269331904,148,6,1.0004180571633305,0.7003578299727713,0.0608544686573051,7
0.8119626168224299,0.03424430711419207 / 148 / 7 / 0.7689882547142286 / 0.9736638367553173 / 0.06584241498426147 / 3,Accuracy,test,0.03424430711419207,148,7,0.7689882547142286,0.9736638367553173,0.06584241498426147,3
0.8011214953271029,0.05258814621061986 / 117 / 7 / 0.6487337893665861 / 0.23724908749680007 / 0.0772636214479371 / 6,Accuracy,test,0.05258814621061986,117,7,0.6487337893665861,0.23724908749680007,0.0772636214479371,6
0.8082242990654205,0.05880995472389016 / 194 / 5 / 0.4664687845828599 / 0.3080607918523892 / 0.1373835115741267 / 8,Accuracy,test,0.05880995472389016,194,5,0.4664687845828599,0.3080607918523892,0.1373835115741267,8
0.8119626168224299,0.09138103458323489 / 87 / 4 / 0.4677158030594335 / 0.978892858275009 / 0.04756927279083762 / 7,Accuracy,test,0.09138103458323489,87,4,0.4677158030594335,0.978892858275009,0.04756927279083762,7
0.8108411214953272,0.08301132294391826 / 77 / 4 / 0.5343943655104286 / 0.6689240596630996 / 0.08539556396577881 / 5,Accuracy,test,0.08301132294391826,77,4,0.5343943655104286,0.6689240596630996,0.08539556396577881,5
,0.15918257661960117 / 173 / 7 / 1.0539285770025875 / 0.015456616528867428 / 0.14252410333993884 / 5,Accuracy,test,0.15918257661960117,173,7,1.0539285770025875,0.015456616528867428,0.14252410333993884,5
0.7880373831775701,0.1492477843881588 / 165 / 2 / 0.6527649668354899 / 0.2944488920695857 / 0.15704973755740687 / 3,Accuracy,test,0.1492477843881588,165,2,0.6527649668354899,0.2944488920695857,0.15704973755740687,3
0.8074766355140188,0.06776465929028878 / 103 / 2 / 0.41692200515627764 / 0.696029796674973 / 0.09352018936875252 / 2,Accuracy,test,0.06776465929028878,103,2,0.41692200515627764,0.696029796674973,0.09352018936875252,2
0.800373831775701,0.09550917551340474 / 176 / 3 / 0.7150072266991697 / 0.5183296523637367 / 0.06379701719442459 / 6,Accuracy,test,0.09550917551340474,176,3,0.7150072266991697,0.5183296523637367,0.06379701719442459,6
0.7977570093457944,0.14160596078919332 / 88 / 2 / 0.9486697949246744 / 0.29359184426449336 / 0.11537261259806639 / 9,Accuracy,test,0.14160596078919332,88,2,0.9486697949246744,0.29359184426449336,0.11537261259806639,9
0.8082242990654205,0.13140417332177703 / 184 / 4 / 0.35620694359445804 / 0.5015162946871996 / 0.1469860828834707 / 8,Accuracy,test,0.13140417332177703,184,4,0.35620694359445804,0.5015162946871996,0.1469860828834707,8
0.7970093457943925,0.12974427684501627 / 141 / 2 / 0.17094091699992767 / 0.5788648955075587 / 0.06069927352773037 / 3,Accuracy,test,0.12974427684501627,141,2,0.17094091699992767,0.5788648955075587,0.06069927352773037,3
0.7973831775700935,0.07577111845271303 / 135 / 7 / 0.4281526674747319 / 0.25025136051586405 / 0.09862498908535161 / 6,Accuracy,test,0.07577111845271303,135,7,0.4281526674747319,0.25025136051586405,0.09862498908535161,6
,0.11891370005839923 / 112 / 6 / 1.069536867114159 / 0.43352073758074205 / 0.12927792921530554 / 3,Accuracy,test,0.11891370005839923,112,6,1.069536867114159,0.43352073758074205,0.12927792921530554,3
0.8059813084112151,0.1216063964498673 / 176 / 3 / 0.12535074341545752 / 0.695974206093698 / 0.02213094499257965 / 5,Accuracy,test,0.1216063964498673,176,3,0.12535074341545752,0.695974206093698,0.02213094499257965,5
,0.07134294166214047 / 167 / 3 / 1.0152137276264805 / 0.7145959227000623 / 0.045968103873610486 / 2,Accuracy,test,0.07134294166214047,167,3,1.0152137276264805,0.7145959227000623,0.045968103873610486,2
0.8089719626168224,0.08374238126752484 / 59 / 5 / 0.27320186991001516 / 0.9491457315913859 / 0.06977571015960601 / 5,Accuracy,test,0.08374238126752484,59,5,0.27320186991001516,0.9491457315913859,0.06977571015960601,5
0.8022429906542058,0.14300205809470715 / 50 / 5 / 0.4746126146264712 / 0.5393774484000625 / 0.08547043878701314 / 3,Accuracy,test,0.14300205809470715,50,5,0.4746126146264712,0.5393774484000625,0.08547043878701314,3
0.7854205607476635,0.11259456540972115 / 173 / 3 / 0.12651131054162182 / 0.12850035323391018 / 0.09632112668138183 / 4,Accuracy,test,0.11259456540972115,173,3,0.12651131054162182,0.12850035323391018,0.09632112668138183,4
,0.13168062651040044 / 123 / 4 / 1.0414648087765253 / 0.20668435987674538 / 0.13306402656569022 / 3,Accuracy,test,0.13168062651040044,123,4,1.0414648087765253,0.20668435987674538,0.13306402656569022,3
0.8026168224299065,0.051094169098170064 / 84 / 5 / 0.20077800137742666 / 0.3365542148887265 / 0.015844469846535043 / 2,Accuracy,test,0.051094169098170064,84,5,0.20077800137742666,0.3365542148887265,0.015844469846535043,2
0.7439252336448599,0.10835839530711132 / 184 / 6 / 0.9448753109694545 / 0.11816482762165625 / 0.049104179235385466 / 2,Accuracy,test,0.10835839530711132,184,6,0.9448753109694545,0.11816482762165625,0.049104179235385466,2
,0.1145105748046226 / 70 / 6 / 1.0366481518557074 / 0.9675805515202475 / 0.12026065657058285 / 8,Accuracy,test,0.1145105748046226,70,6,1.0366481518557074,0.9675805515202475,0.12026065657058285,8
0.805607476635514,0.0921957824872131 / 85 / 6 / 0.8506147516408583 / 0.37201808579278317 / 0.158575771300101 / 3,Accuracy,test,0.0921957824872131,85,6,0.8506147516408583,0.37201808579278317,0.158575771300101,3
,0.11087776841155575 / 91 / 5 / 1.0461945428816903 / 0.9742482085344102 / 0.0270196903026172 / 9,Accuracy,test,0.11087776841155575,91,5,1.0461945428816903,0.9742482085344102,0.0270196903026172,9
0.7678504672897196,0.15938968630454936 / 124 / 3 / 0.541530501373377 / 0.11706701642760586 / 0.09188736552474833 / 7,Accuracy,test,0.15938968630454936,124,3,0.541530501373377,0.11706701642760586,0.09188736552474833,7
0.8157009345794393,0.04338646263565458 / 132 / 2 / 0.9218600592903562 / 0.5813054172267823 / 0.022202317096284965 / 2,Accuracy,test,0.04338646263565458,132,2,0.9218600592903562,0.5813054172267823,0.022202317096284965,2
0.7895327102803739,0.13947077829835058 / 181 / 7 / 0.9127995672575026 / 0.35021824670031354 / 0.15790015957343065 / 7,Accuracy,test,0.13947077829835058,181,7,0.9127995672575026,0.35021824670031354,0.15790015957343065,7
0.7955140186915888,0.11622717933747996 / 139 / 4 / 0.8771469159274368 / 0.3302525290190985 / 0.11576265464449897 / 6,Accuracy,test,0.11622717933747996,139,4,0.8771469159274368,0.3302525290190985,0.11576265464449897,6
0.7596261682242991,0.12163174854149468 / 162 / 4 / 0.6833687650971596 / 0.08289132169335423 / 0.0662305869285556 / 9,Accuracy,test,0.12163174854149468,162,4,0.6833687650971596,0.08289132169335423,0.0662305869285556,9
,0.08925551819458137 / 196 / 6 / 1.0632225394406114 / 0.969302535619099 / 0.016510117494725914 / 5,Accuracy,test,0.08925551819458137,196,6,1.0632225394406114,0.969302535619099,0.016510117494725914,5
0.8041121495327103,0.08846467662552232 / 167 / 2 / 0.3168091065864912 / 0.3842018313792199 / 0.10413371201260951 / 1,Accuracy,test,0.08846467662552232,167,2,0.3168091065864912,0.3842018313792199,0.10413371201260951,1
0.7988785046728972,0.12056510587645287 / 166 / 4 / 0.3809631895922303 / 0.2773811829811327 / 0.06917826979121948 / 8,Accuracy,test,0.12056510587645287,166,4,0.3809631895922303,0.2773811829811327,0.06917826979121948,8
0.8119626168224299,0.038218173958564194 / 150 / 3 / 0.48826838398987216 / 0.9743948076661665 / 0.04989068874463584 / 2,Accuracy,test,0.038218173958564194,150,3,0.48826838398987216,0.9743948076661665,0.04989068874463584,2
0.8142056074766355,0.13338058643847533 / 59 / 3 / 0.5166390577384792 / 0.9327284833540133 / 0.10201227939036847 / 5,Accuracy,test,0.13338058643847533,59,3,0.5166390577384792,0.9327284833540133,0.10201227939036847,5
0.8014953271028038,0.15779290759982564 / 76 / 4 / 0.6941307153521351 / 0.5690814691657476 / 0.15548715967219048 / 9,Accuracy,test,0.15779290759982564,76,4,0.6941307153521351,0.5690814691657476,0.15548715967219048,9
,0.13193515136951164 / 102 / 6 / 1.0966368370739055 / 0.944765729882428 / 0.09777242984882079 / 5,Accuracy,test,0.13193515136951164,102,6,1.0966368370739055,0.944765729882428,0.09777242984882079,5
0.8018691588785046,0.13744710860161172 / 100 / 2 / 0.3410848323296318 / 0.2747317970259088 / 0.029373912272724248 / 9,Accuracy,test,0.13744710860161172,100,2,0.3410848323296318,0.2747317970259088,0.029373912272724248,9
0.8089719626168224,0.023261233504846986 / 134 / 4 / 0.503482866212397 / 0.6393613569742423 / 0.12327058835104283 / 7,Accuracy,test,0.023261233504846986,134,4,0.503482866212397,0.6393613569742423,0.12327058835104283,7
,0.09322234128133385 / 128 / 4 / 1.0041586944937484 / 0.39654278232127016 / 0.09211694603486673 / 4,Accuracy,test,0.09322234128133385,128,4,1.0041586944937484,0.39654278232127016,0.09211694603486673,4
0.8026168224299065,0.10331300503418102 / 194 / 4 / 0.7976418714934633 / 0.4921162930795382 / 0.07890202119192585 / 4,Accuracy,test,0.10331300503418102,194,4,0.7976418714934633,0.4921162930795382,0.07890202119192585,4
,0.04873665824484375 / 175 / 6 / 1.0800325752854771 / 0.6334008543167258 / 0.06211201123381213 / 5,Accuracy,test,0.04873665824484375,175,6,1.0800325752854771,0.6334008543167258,0.06211201123381213,5
0.8130841121495326,0.04602184281672896 / 144 / 4 / 0.63726341671407 / 0.40030048891028136 / 0.029206875843665867 / 7,Accuracy,test,0.04602184281672896,144,4,0.63726341671407,0.40030048891028136,0.029206875843665867,7
0.7996261682242991,0.11013366077815406 / 54 / 3 / 0.7019353955409602 / 0.34508262782238674 / 0.01613029243997183 / 3,Accuracy,test,0.11013366077815406,54,3,0.7019353955409602,0.34508262782238674,0.01613029243997183,3
0.7958878504672897,0.062142882172402526 / 61 / 7 / 0.18870253375705562 / 0.2063337184057925 / 0.09016352555987844 / 1,Accuracy,test,0.062142882172402526,61,7,0.18870253375705562,0.2063337184057925,0.09016352555987844,1
0.8014953271028038,0.09959171233831457 / 77 / 5 / 0.3093493233367103 / 0.3689136395697724 / 0.08267844777865319 / 8,Accuracy,test,0.09959171233831457,77,5,0.3093493233367103,0.3689136395697724,0.08267844777865319,8
0.8078504672897197,0.07938020741997218 / 52 / 6 / 0.16234136251124145 / 0.8952068376871993 / 0.029967539288121736 / 8,Accuracy,test,0.07938020741997218,52,6,0.16234136251124145,0.8952068376871993,0.029967539288121736,8
0.7899065420560747,0.08675161631734991 / 64 / 5 / 0.20717201133977606 / 0.1048691665324809 / 0.08989258996825347 / 6,Accuracy,test,0.08675161631734991,64,5,0.20717201133977606,0.1048691665324809,0.08989258996825347,6
0.7985046728971963,0.12061078091407286 / 135 / 5 / 0.12007119777772637 / 0.32749735217791465 / 0.13610649788168966 / 9,Accuracy,test,0.12061078091407286,135,5,0.12007119777772637,0.32749735217791465,0.13610649788168966,9
0.8085981308411215,0.08193731526313752 / 162 / 5 / 0.6371065418185478 / 0.5644585425226413 / 0.0936613398925656 / 2,Accuracy,test,0.08193731526313752,162,5,0.6371065418185478,0.5644585425226413,0.0936613398925656,2
